# This ASPECT-compatible file contains data to calculate the thermodynamic driving force in the ReactionKinetics material model. This table is for upper-mtz -> lower-mtz evaluated along an isentrope produced by the BurnMan software.
# POINTS: 501
#
# pressure (Pa) temperature (K) depth (m) density a (kg/m3) density b (kg/m3) thermal expansivity a (1/K) thermal expansivity b (1/K) specific heat a (J/K/kg) specific heat b (J/K/kg) compressibility a (1/Pa) compressibility b (1/Pa) seismic Vp a (m/s) seismic Vp b (m/s) seismic dVp/dT a (m/s/K) seismic dVp/dT b (m/s/K) seismic Vs a (m/s) seismic Vs b (m/s) seismic dVs/dT a (m/s/K) seismic dVs/dT b (m/s/K) molar internal energy a (J/mol) molar internal energy b (J/mol) molar Gibbs a (J/mol) molar Gibbs b (J/mol) molar entropy a (J/mol) molar entropy b (J/mol) molar volume a (m^3/mol) molar volume b (m^3/mol) delta density (kg/m3) delta thermal expansivity (1/K) delta specific heat (J/K/kg) delta compressibility (1/Pa) delta internal energy (J/mol) delta molar Gibbs (J/mol) delta molar entropy (J/K/mol) delta molar volume (m^3/mol)
#
pressure	temperature	depth	density_a	density_b	thermal_expansivity_a	thermal_expansivity_b	specific_heat_a	specific_heat_b	compressibility_a	compressibility_b	pressure_wave_velocity_a	pressure_wave_velocity_b	pressure_wave_velocity_T_derivative_a	pressure_wave_velocity_T_derivative_b	shear_wave_velocity_a	shear_wave_velocity_b	shear_wave_velocity_T_derivative_a	shear_wave_velocity_T_derivative_b	molar_internal_energy_a	molar_internal_energy_b	molar_gibbs_a	molar_gibbs_b	molar_entropy_a	molar_entropy_b	molar_volume_a	molar_volume_b	delta_density	delta_thermal_expansivity	delta_specific_heat	delta_compressibility	delta_molar_internal_energy	delta_molar_gibbs	delta_molar_entropy	delta_molar_volume
1.00000e+05	1.57300e+03	0.00000e+00	3.32849e+03	3.43741e+03	4.14913e-05	3.43818e-05	1.33120e+03	1.30344e+03	7.04375e-12	6.33819e-12	8.83850e+03	9.25421e+03	-7.30841e-01	-6.22399e-01	5.15748e+03	5.45949e+03	-4.93586e-01	-3.81370e-01	-1.78816e+06	-1.78190e+06	-2.34021e+06	-2.32101e+06	3.50958e+02	3.42727e+02	4.22699e-05	4.09299e-05	1.08924e+02	-7.10957e-06	-2.77594e+01	-7.05558e-13	6.25961e+03	1.92079e+04	-8.23169e+00	-1.34002e-06
2.72100e+08	1.57525e+03	8.84345e+03	3.33508e+03	3.44344e+03	4.09652e-05	3.39922e-05	1.32946e+03	1.30227e+03	6.98328e-12	6.28907e-12	8.86070e+03	9.27356e+03	-7.22931e-01	-6.16881e-01	5.16538e+03	5.46506e+03	-4.89877e-01	-3.79245e-01	-1.78847e+06	-1.78208e+06	-2.32952e+06	-2.31065e+06	3.50752e+02	3.42608e+02	4.21864e-05	4.08583e-05	1.08358e+02	-6.97299e-06	-2.71895e+01	-6.94215e-13	6.39614e+03	1.88635e+04	-8.14393e+00	-1.32810e-06
5.44100e+08	1.57748e+03	1.76017e+04	3.34163e+03	3.44943e+03	4.04535e-05	3.36118e-05	1.32777e+03	1.30112e+03	6.92405e-12	6.24083e-12	8.88268e+03	9.29275e+03	-7.15247e-01	-6.11497e-01	5.17318e+03	5.47055e+03	-4.86270e-01	-3.77172e-01	-1.78876e+06	-1.78223e+06	-2.31884e+06	-2.30031e+06	3.50550e+02	3.42492e+02	4.21037e-05	4.07873e-05	1.07802e+02	-6.84166e-06	-2.66422e+01	-6.83220e-13	6.52687e+03	1.85219e+04	-8.05797e+00	-1.31641e-06
8.16099e+08	1.57971e+03	2.62776e+04	3.34812e+03	3.45538e+03	3.99557e-05	3.32404e-05	1.32613e+03	1.30001e+03	6.86602e-12	6.19347e-12	8.90445e+03	9.31178e+03	-7.07778e-01	-6.06243e-01	5.18089e+03	5.47599e+03	-4.82760e-01	-3.75149e-01	-1.78901e+06	-1.78236e+06	-2.30817e+06	-2.28999e+06	3.50353e+02	3.42380e+02	4.20220e-05	4.07171e-05	1.07255e+02	-6.71530e-06	-2.61162e+01	-6.72557e-13	6.65205e+03	1.81832e+04	-7.97374e+00	-1.30494e-06
1.08810e+09	1.58211e+03	3.48708e+04	3.35455e+03	3.46127e+03	3.94735e-05	3.28792e-05	1.32456e+03	1.29895e+03	6.80937e-12	6.14712e-12	8.92587e+03	9.33054e+03	-7.00557e-01	-6.01142e-01	5.18841e+03	5.48129e+03	-4.79367e-01	-3.73188e-01	-1.78921e+06	-1.78243e+06	-2.29760e+06	-2.27975e+06	3.50183e+02	3.42291e+02	4.19415e-05	4.06478e-05	1.06721e+02	-6.59431e-06	-2.56156e+01	-6.62254e-13	6.77127e+03	1.78489e+04	-7.89160e+00	-1.29376e-06
1.36010e+09	1.58727e+03	4.34079e+04	3.36057e+03	3.46681e+03	3.90386e-05	3.25514e-05	1.32340e+03	1.29819e+03	6.75703e-12	6.10418e-12	8.94516e+03	9.34749e+03	-6.94139e-01	-5.96578e-01	5.19453e+03	5.48551e+03	-4.76408e-01	-3.71468e-01	-1.78886e+06	-1.78198e+06	-2.28801e+06	-2.27047e+06	3.50343e+02	3.42526e+02	4.18665e-05	4.05828e-05	1.06247e+02	-6.48725e-06	-2.52098e+01	-6.52858e-13	6.87672e+03	1.75389e+04	-7.81725e+00	-1.28365e-06
1.63210e+09	1.59240e+03	5.19128e+04	3.36655e+03	3.47233e+03	3.86136e-05	3.22300e-05	1.32226e+03	1.29744e+03	6.70559e-12	6.06189e-12	8.96431e+03	9.36433e+03	-6.87869e-01	-5.92107e-01	5.20059e+03	5.48969e+03	-4.73515e-01	-3.69784e-01	-1.78850e+06	-1.78152e+06	-2.27843e+06	-2.26120e+06	3.50501e+02	3.42757e+02	4.17921e-05	4.05184e-05	1.05779e+02	-6.38358e-06	-2.48166e+01	-6.43702e-13	6.97812e+03	1.72310e+04	-7.74412e+00	-1.27371e-06
1.90410e+09	1.59748e+03	6.03830e+04	3.37250e+03	3.47781e+03	3.81980e-05	3.19148e-05	1.32115e+03	1.29671e+03	6.65502e-12	6.02024e-12	8.98332e+03	9.38107e+03	-6.81741e-01	-5.87728e-01	5.20659e+03	5.49383e+03	-4.70684e-01	-3.68135e-01	-1.78812e+06	-1.78104e+06	-2.26885e+06	-2.25193e+06	3.50658e+02	3.42985e+02	4.17184e-05	4.04544e-05	1.05318e+02	-6.28317e-06	-2.44355e+01	-6.34778e-13	7.07557e+03	1.69251e+04	-7.67217e+00	-1.26393e-06
2.17610e+09	1.60257e+03	6.88203e+04	3.37841e+03	3.48327e+03	3.77920e-05	3.16060e-05	1.32006e+03	1.29600e+03	6.60534e-12	5.97926e-12	9.00217e+03	9.39769e+03	-6.75761e-01	-5.83428e-01	5.21252e+03	5.49791e+03	-4.67921e-01	-3.66517e-01	-1.78771e+06	-1.78054e+06	-2.25930e+06	-2.24268e+06	3.50818e+02	3.43216e+02	4.16454e-05	4.03911e-05	1.04864e+02	-6.18600e-06	-2.40671e+01	-6.26086e-13	7.16907e+03	1.66215e+04	-7.60147e+00	-1.25431e-06
2.44810e+09	1.60782e+03	7.72259e+04	3.38426e+03	3.48868e+03	3.73973e-05	3.13048e-05	1.31903e+03	1.29532e+03	6.55671e-12	5.93906e-12	9.02074e+03	9.41408e+03	-6.69954e-01	-5.79246e-01	5.21831e+03	5.50189e+03	-4.65240e-01	-3.64947e-01	-1.78725e+06	-1.78000e+06	-2.24982e+06	-2.23350e+06	3.51000e+02	3.43467e+02	4.15734e-05	4.03285e-05	1.04419e+02	-6.09241e-06	-2.37148e+01	-6.17649e-13	7.25834e+03	1.63213e+04	-7.53231e+00	-1.24490e-06
2.72010e+09	1.61316e+03	8.56007e+04	3.39006e+03	3.49405e+03	3.70123e-05	3.10103e-05	1.31804e+03	1.29466e+03	6.50899e-12	5.89955e-12	9.03911e+03	9.43031e+03	-6.64306e-01	-5.75161e-01	5.22398e+03	5.50579e+03	-4.62632e-01	-3.63414e-01	-1.78676e+06	-1.77941e+06	-2.24040e+06	-2.22438e+06	3.51194e+02	3.43730e+02	4.15022e-05	4.02665e-05	1.03982e+02	-6.00199e-06	-2.33759e+01	-6.09440e-13	7.34375e+03	1.60240e+04	-7.46447e+00	-1.23567e-06
2.99210e+09	1.61858e+03	9.39442e+04	3.39582e+03	3.49938e+03	3.66367e-05	3.07221e-05	1.31708e+03	1.29403e+03	6.46217e-12	5.86072e-12	9.05726e+03	9.44636e+03	-6.58786e-01	-5.71169e-01	5.22955e+03	5.50961e+03	-4.60085e-01	-3.61919e-01	-1.78622e+06	-1.77880e+06	-2.23103e+06	-2.21530e+06	3.51401e+02	3.44003e+02	4.14318e-05	4.02051e-05	1.03553e+02	-5.91459e-06	-2.30496e+01	-6.01449e-13	7.42545e+03	1.57294e+04	-7.39790e+00	-1.22661e-06
3.26410e+09	1.62381e+03	1.02256e+05	3.40158e+03	3.50470e+03	3.62673e-05	3.04380e-05	1.31612e+03	1.29340e+03	6.41593e-12	5.82231e-12	9.07540e+03	9.46242e+03	-6.53361e-01	-5.67229e-01	5.23515e+03	5.51346e+03	-4.57576e-01	-3.60442e-01	-1.78570e+06	-1.77820e+06	-2.22160e+06	-2.20617e+06	3.51587e+02	3.44255e+02	4.13617e-05	4.01441e-05	1.03126e+02	-5.82929e-06	-2.27289e+01	-5.93619e-13	7.50423e+03	1.54355e+04	-7.33200e+00	-1.21764e-06
3.53610e+09	1.62784e+03	1.10542e+05	3.40744e+03	3.51012e+03	3.58936e-05	3.01502e-05	1.31506e+03	1.29267e+03	6.36929e-12	5.78352e-12	9.09417e+03	9.47904e+03	-6.47843e-01	-5.63217e-01	5.24122e+03	5.51769e+03	-4.54996e-01	-3.58922e-01	-1.78537e+06	-1.77779e+06	-2.21178e+06	-2.19664e+06	3.51641e+02	3.44376e+02	4.12906e-05	4.00821e-05	1.02686e+02	-5.74343e-06	-2.23914e+01	-5.85776e-13	7.58230e+03	1.51349e+04	-7.26484e+00	-1.20849e-06
3.80810e+09	1.63194e+03	1.18805e+05	3.41325e+03	3.51551e+03	3.55289e-05	2.98685e-05	1.31403e+03	1.29197e+03	6.32351e-12	5.74537e-12	9.11273e+03	9.49549e+03	-6.42464e-01	-5.59294e-01	5.24720e+03	5.52184e+03	-4.52480e-01	-3.57438e-01	-1.78501e+06	-1.77735e+06	-2.20200e+06	-2.18716e+06	3.51705e+02	3.44507e+02	4.12202e-05	4.00207e-05	1.02252e+02	-5.66041e-06	-2.20662e+01	-5.78140e-13	7.65677e+03	1.48371e+04	-7.19891e+00	-1.19950e-06
4.08010e+09	1.63606e+03	1.27045e+05	3.41903e+03	3.52086e+03	3.51725e-05	2.95926e-05	1.31304e+03	1.29129e+03	6.27852e-12	5.70783e-12	9.13113e+03	9.51182e+03	-6.37211e-01	-5.55453e-01	5.25309e+03	5.52594e+03	-4.50023e-01	-3.55986e-01	-1.78462e+06	-1.77689e+06	-2.19225e+06	-2.17771e+06	3.51776e+02	3.44642e+02	4.11505e-05	3.99598e-05	1.01826e+02	-5.57997e-06	-2.17518e+01	-5.70696e-13	7.72786e+03	1.45416e+04	-7.13408e+00	-1.19067e-06
4.35210e+09	1.64007e+03	1.35262e+05	3.42479e+03	3.52620e+03	3.48227e-05	2.93211e-05	1.31205e+03	1.29061e+03	6.23418e-12	5.67076e-12	9.14945e+03	9.52809e+03	-6.32056e-01	-5.51700e-01	5.25897e+03	5.53003e+03	-4.47608e-01	-3.54564e-01	-1.78423e+06	-1.77643e+06	-2.18247e+06	-2.16823e+06	3.51837e+02	3.44767e+02	4.10813e-05	3.98994e-05	1.01403e+02	-5.50168e-06	-2.14446e+01	-5.63414e-13	7.79595e+03	1.42474e+04	-7.07005e+00	-1.18194e-06
4.62410e+09	1.64368e+03	1.43457e+05	3.43056e+03	3.53154e+03	3.44767e-05	2.90519e-05	1.31105e+03	1.28991e+03	6.19020e-12	5.63395e-12	9.16788e+03	9.54446e+03	-6.26949e-01	-5.47925e-01	5.26497e+03	5.53421e+03	-4.45207e-01	-3.53133e-01	-1.78389e+06	-1.77602e+06	-2.17258e+06	-2.15863e+06	3.51855e+02	3.44849e+02	4.10122e-05	3.98389e-05	1.00979e+02	-5.42479e-06	-2.11388e+01	-5.56249e-13	7.86162e+03	1.39525e+04	-7.00630e+00	-1.17325e-06
4.89610e+09	1.64731e+03	1.51632e+05	3.43630e+03	3.53686e+03	3.41383e-05	2.87880e-05	1.31008e+03	1.28924e+03	6.14695e-12	5.59770e-12	9.18615e+03	9.56071e+03	-6.21958e-01	-5.44249e-01	5.27089e+03	5.53835e+03	-4.42858e-01	-3.51740e-01	-1.78352e+06	-1.77560e+06	-2.16271e+06	-2.14905e+06	3.51879e+02	3.44935e+02	4.09437e-05	3.97790e-05	1.00562e+02	-5.35023e-06	-2.08426e+01	-5.49257e-13	7.92414e+03	1.36598e+04	-6.94356e+00	-1.16470e-06
5.16810e+09	1.65094e+03	1.59786e+05	3.44200e+03	3.54215e+03	3.38071e-05	2.85292e-05	1.30913e+03	1.28857e+03	6.10443e-12	5.56199e-12	9.20426e+03	9.57684e+03	-6.17080e-01	-5.40646e-01	5.27674e+03	5.54243e+03	-4.40562e-01	-3.50374e-01	-1.78313e+06	-1.77515e+06	-2.15286e+06	-2.13949e+06	3.51907e+02	3.45026e+02	4.08759e-05	3.97196e-05	1.00150e+02	-5.27790e-06	-2.05556e+01	-5.42434e-13	7.98363e+03	1.33693e+04	-6.88182e+00	-1.15628e-06
5.44010e+09	1.65448e+03	1.67919e+05	3.44768e+03	3.54742e+03	3.34821e-05	2.82746e-05	1.30820e+03	1.28792e+03	6.06251e-12	5.52675e-12	9.22229e+03	9.59290e+03	-6.12292e-01	-5.37102e-01	5.28257e+03	5.54650e+03	-4.38305e-01	-3.49031e-01	-1.78274e+06	-1.77470e+06	-2.14300e+06	-2.12992e+06	3.51928e+02	3.45107e+02	4.08086e-05	3.96606e-05	9.97424e+01	-5.20747e-06	-2.02755e+01	-5.35760e-13	8.04033e+03	1.30802e+04	-6.82084e+00	-1.14797e-06
5.71210e+09	1.65784e+03	1.76033e+05	3.45335e+03	3.55268e+03	3.31622e-05	2.80235e-05	1.30727e+03	1.28727e+03	6.02110e-12	5.49189e-12	9.24029e+03	9.60896e+03	-6.07577e-01	-5.33606e-01	5.28842e+03	5.55059e+03	-4.36078e-01	-3.47705e-01	-1.78236e+06	-1.77427e+06	-2.13309e+06	-2.12030e+06	3.51932e+02	3.45171e+02	4.07416e-05	3.96019e-05	9.93371e+01	-5.13869e-06	-2.00002e+01	-5.29215e-13	8.09445e+03	1.27919e+04	-6.76046e+00	-1.13975e-06
5.98410e+09	1.66122e+03	1.84127e+05	3.45898e+03	3.55792e+03	3.28491e-05	2.77772e-05	1.30636e+03	1.28663e+03	5.98037e-12	5.45755e-12	9.25815e+03	9.62489e+03	-6.02966e-01	-5.30179e-01	5.29420e+03	5.55464e+03	-4.33899e-01	-3.46406e-01	-1.78196e+06	-1.77381e+06	-2.12320e+06	-2.11070e+06	3.51940e+02	3.45239e+02	4.06753e-05	3.95436e-05	9.89371e+01	-5.07191e-06	-1.97334e+01	-5.22825e-13	8.14575e+03	1.25057e+04	-6.70100e+00	-1.13164e-06
6.25610e+09	1.66460e+03	1.92202e+05	3.46458e+03	3.56312e+03	3.25424e-05	2.75354e-05	1.30548e+03	1.28601e+03	5.94029e-12	5.42371e-12	9.27585e+03	9.64071e+03	-5.98454e-01	-5.26818e-01	5.29991e+03	5.55863e+03	-4.31766e-01	-3.45133e-01	-1.78154e+06	-1.77334e+06	-2.11334e+06	-2.10112e+06	3.51953e+02	3.45310e+02	4.06096e-05	3.94859e-05	9.85424e+01	-5.00704e-06	-1.94745e+01	-5.16583e-13	8.19433e+03	1.22216e+04	-6.64243e+00	-1.12367e-06
6.52810e+09	1.66789e+03	2.00258e+05	3.47016e+03	3.56831e+03	3.22412e-05	2.72974e-05	1.30461e+03	1.28539e+03	5.90076e-12	5.39029e-12	9.29349e+03	9.65648e+03	-5.94022e-01	-5.23511e-01	5.30560e+03	5.56261e+03	-4.29669e-01	-3.43879e-01	-1.78111e+06	-1.77287e+06	-2.10346e+06	-2.09152e+06	3.51958e+02	3.45373e+02	4.05443e-05	3.94285e-05	9.81513e+01	-4.94380e-06	-1.92214e+01	-5.10471e-13	8.24040e+03	1.19388e+04	-6.58455e+00	-1.11579e-06
6.80010e+09	1.67101e+03	2.08295e+05	3.47572e+03	3.57349e+03	3.19447e-05	2.70627e-05	1.30375e+03	1.28477e+03	5.86171e-12	5.35723e-12	9.31109e+03	9.67222e+03	-5.89660e-01	-5.20247e-01	5.31131e+03	5.56661e+03	-4.27600e-01	-3.42641e-01	-1.78070e+06	-1.77241e+06	-2.09354e+06	-2.08188e+06	3.51947e+02	3.45420e+02	4.04793e-05	3.93714e-05	9.77624e+01	-4.88201e-06	-1.89727e+01	-5.04476e-13	8.28410e+03	1.16568e+04	-6.52722e+00	-1.10798e-06
7.07209e+09	1.67414e+03	2.16313e+05	3.48126e+03	3.57864e+03	3.16541e-05	2.68322e-05	1.30290e+03	1.28417e+03	5.82326e-12	5.32465e-12	9.32855e+03	9.68786e+03	-5.85388e-01	-5.17043e-01	5.31696e+03	5.57056e+03	-4.25573e-01	-3.41427e-01	-1.78026e+06	-1.77194e+06	-2.08364e+06	-2.07226e+06	3.51940e+02	3.45470e+02	4.04150e-05	3.93147e-05	9.73784e+01	-4.82192e-06	-1.87311e+01	-4.98616e-13	8.32528e+03	1.13768e+04	-6.47071e+00	-1.10029e-06
7.34409e+09	1.67728e+03	2.24313e+05	3.48676e+03	3.58376e+03	3.13693e-05	2.66058e-05	1.30208e+03	1.28358e+03	5.78541e-12	5.29252e-12	9.34588e+03	9.70339e+03	-5.81202e-01	-5.13898e-01	5.32254e+03	5.57447e+03	-4.23586e-01	-3.40236e-01	-1.77981e+06	-1.77144e+06	-2.07376e+06	-2.06266e+06	3.51937e+02	3.45522e+02	4.03512e-05	3.92585e-05	9.69992e+01	-4.76349e-06	-1.84964e+01	-4.92887e-13	8.36401e+03	1.10988e+04	-6.41501e+00	-1.09272e-06
7.61609e+09	1.68031e+03	2.32295e+05	3.49225e+03	3.58887e+03	3.10893e-05	2.63829e-05	1.30127e+03	1.28300e+03	5.74805e-12	5.26078e-12	9.36314e+03	9.71887e+03	-5.77086e-01	-5.10802e-01	5.32811e+03	5.57837e+03	-4.21630e-01	-3.39063e-01	-1.77935e+06	-1.77095e+06	-2.06386e+06	-2.05304e+06	3.51926e+02	3.45566e+02	4.02878e-05	3.92026e-05	9.66230e+01	-4.70646e-06	-1.82665e+01	-4.87272e-13	8.40047e+03	1.08219e+04	-6.35992e+00	-1.08522e-06
7.88809e+09	1.68322e+03	2.40258e+05	3.49772e+03	3.59396e+03	3.08138e-05	2.61631e-05	1.30046e+03	1.28242e+03	5.71116e-12	5.22940e-12	9.38034e+03	9.73431e+03	-5.73038e-01	-5.07750e-01	5.33368e+03	5.58228e+03	-4.19703e-01	-3.37906e-01	-1.77890e+06	-1.77047e+06	-2.05394e+06	-2.04339e+06	3.51904e+02	3.45598e+02	4.02248e-05	3.91470e-05	9.62495e+01	-4.65074e-06	-1.80411e+01	-4.81766e-13	8.43472e+03	1.05462e+04	-6.30539e+00	-1.07781e-06
8.16009e+09	1.68618e+03	2.48203e+05	3.50315e+03	3.59903e+03	3.05439e-05	2.59473e-05	1.29968e+03	1.28185e+03	5.67485e-12	5.19847e-12	9.39740e+03	9.74963e+03	-5.69074e-01	-5.04756e-01	5.33917e+03	5.58613e+03	-4.17817e-01	-3.36773e-01	-1.77843e+06	-1.76996e+06	-2.04404e+06	-2.03377e+06	3.51889e+02	3.45637e+02	4.01624e-05	3.90919e-05	9.58809e+01	-4.59656e-06	-1.78223e+01	-4.76382e-13	8.46668e+03	1.02726e+04	-6.25165e+00	-1.07051e-06
8.43209e+09	1.68913e+03	2.56130e+05	3.50856e+03	3.60407e+03	3.02791e-05	2.57353e-05	1.29891e+03	1.28130e+03	5.63908e-12	5.16796e-12	9.41434e+03	9.76485e+03	-5.65190e-01	-5.01819e-01	5.34461e+03	5.58993e+03	-4.15967e-01	-3.35662e-01	-1.77793e+06	-1.76944e+06	-2.03417e+06	-2.02417e+06	3.51877e+02	3.45678e+02	4.01005e-05	3.90372e-05	9.55165e+01	-4.54380e-06	-1.76095e+01	-4.71113e-13	8.49644e+03	1.00008e+04	-6.19864e+00	-1.06331e-06
8.70409e+09	1.69197e+03	2.64040e+05	3.51395e+03	3.60910e+03	3.00184e-05	2.55262e-05	1.29815e+03	1.28075e+03	5.60375e-12	5.13780e-12	9.43122e+03	9.78003e+03	-5.61370e-01	-4.98914e-01	5.35005e+03	5.59374e+03	-4.14145e-01	-3.34563e-01	-1.77744e+06	-1.76892e+06	-2.02427e+06	-2.01454e+06	3.51855e+02	3.45709e+02	4.00390e-05	3.89828e-05	9.51548e+01	-4.49223e-06	-1.74007e+01	-4.65945e-13	8.52414e+03	9.73007e+03	-6.14615e+00	-1.05619e-06
8.97609e+09	1.69470e+03	2.71931e+05	3.51932e+03	3.61412e+03	2.97619e-05	2.53201e-05	1.29740e+03	1.28020e+03	5.56885e-12	5.10798e-12	9.44805e+03	9.79518e+03	-5.57599e-01	-4.96055e-01	5.35547e+03	5.59755e+03	-4.12345e-01	-3.33480e-01	-1.77695e+06	-1.76840e+06	-2.01434e+06	-2.00488e+06	3.51824e+02	3.45730e+02	3.99779e-05	3.89287e-05	9.47955e+01	-4.44182e-06	-1.71957e+01	-4.60873e-13	8.54982e+03	9.46042e+03	-6.09418e+00	-1.04914e-06
9.24809e+09	1.69743e+03	2.79805e+05	3.52467e+03	3.61911e+03	2.95101e-05	2.51174e-05	1.29667e+03	1.27967e+03	5.53446e-12	5.07855e-12	9.46475e+03	9.81022e+03	-5.53907e-01	-4.93246e-01	5.36085e+03	5.60132e+03	-4.10581e-01	-3.32418e-01	-1.77645e+06	-1.76788e+06	-2.00444e+06	-1.99525e+06	3.51796e+02	3.45753e+02	3.99173e-05	3.88751e-05	9.44402e+01	-4.39269e-06	-1.69961e+01	-4.55908e-13	8.57346e+03	9.19258e+03	-6.04289e+00	-1.04219e-06
9.52009e+09	1.70016e+03	2.87662e+05	3.52998e+03	3.62407e+03	2.92629e-05	2.49181e-05	1.29595e+03	1.27914e+03	5.50057e-12	5.04952e-12	9.48134e+03	9.82517e+03	-5.50284e-01	-4.90485e-01	5.36617e+03	5.60505e+03	-4.08849e-01	-3.31374e-01	-1.77593e+06	-1.76733e+06	-1.99455e+06	-1.98563e+06	3.51771e+02	3.45778e+02	3.98571e-05	3.88218e-05	9.40889e+01	-4.34481e-06	-1.68017e+01	-4.51045e-13	8.59512e+03	8.92649e+03	-5.99226e+00	-1.03533e-06
9.79209e+09	1.70308e+03	2.95500e+05	3.53526e+03	3.62900e+03	2.90214e-05	2.47230e-05	1.29526e+03	1.27864e+03	5.46727e-12	5.02097e-12	9.49772e+03	9.83994e+03	-5.46749e-01	-4.87786e-01	5.37137e+03	5.60868e+03	-4.07163e-01	-3.30357e-01	-1.77536e+06	-1.76674e+06	-1.98475e+06	-1.97608e+06	3.51768e+02	3.45825e+02	3.97977e-05	3.87691e-05	9.37438e+01	-4.29836e-06	-1.66148e+01	-4.46297e-13	8.61476e+03	8.66322e+03	-5.94252e+00	-1.02860e-06
1.00641e+10	1.70614e+03	3.03320e+05	3.54049e+03	3.63389e+03	2.87849e-05	2.45316e-05	1.29459e+03	1.27816e+03	5.43451e-12	4.99286e-12	9.51391e+03	9.85456e+03	-5.43293e-01	-4.85142e-01	5.37646e+03	5.61223e+03	-4.05516e-01	-3.29364e-01	-1.77475e+06	-1.76612e+06	-1.97500e+06	-1.96660e+06	3.51781e+02	3.45888e+02	3.97389e-05	3.87169e-05	9.34040e+01	-4.25323e-06	-1.64344e+01	-4.41657e-13	8.63250e+03	8.40241e+03	-5.89356e+00	-1.02198e-06
1.03361e+10	1.70918e+03	3.11121e+05	3.54570e+03	3.63876e+03	2.85525e-05	2.43433e-05	1.29394e+03	1.27769e+03	5.40221e-12	4.96510e-12	9.53000e+03	9.86909e+03	-5.39898e-01	-4.82542e-01	5.38151e+03	5.61575e+03	-4.03899e-01	-3.28388e-01	-1.77413e+06	-1.76548e+06	-1.96527e+06	-1.95713e+06	3.51796e+02	3.45951e+02	3.96805e-05	3.86651e-05	9.30676e+01	-4.20917e-06	-1.62583e+01	-4.37108e-13	8.64845e+03	8.14318e+03	-5.84520e+00	-1.01545e-06
1.06081e+10	1.71225e+03	3.18903e+05	3.55088e+03	3.64361e+03	2.83243e-05	2.41581e-05	1.29331e+03	1.27722e+03	5.37036e-12	4.93771e-12	9.54597e+03	9.88352e+03	-5.36567e-01	-4.79986e-01	5.38650e+03	5.61922e+03	-4.02311e-01	-3.27429e-01	-1.77349e+06	-1.76483e+06	-1.95557e+06	-1.94768e+06	3.51816e+02	3.46018e+02	3.96226e-05	3.86136e-05	9.27350e+01	-4.16619e-06	-1.60869e+01	-4.32650e-13	8.66264e+03	7.88572e+03	-5.79744e+00	-1.00900e-06
1.08801e+10	1.71487e+03	3.26666e+05	3.55608e+03	3.64848e+03	2.80974e-05	2.39738e-05	1.29265e+03	1.27674e+03	5.33867e-12	4.91043e-12	9.56208e+03	9.89808e+03	-5.33249e-01	-4.77437e-01	5.39162e+03	5.62281e+03	-4.00721e-01	-3.26469e-01	-1.77291e+06	-1.76424e+06	-1.94572e+06	-1.93809e+06	3.51790e+02	3.46041e+02	3.95647e-05	3.85621e-05	9.24002e+01	-4.12369e-06	-1.59139e+01	-4.28243e-13	8.67522e+03	7.62728e+03	-5.74966e+00	-1.00255e-06
1.11521e+10	1.71722e+03	3.34412e+05	3.56128e+03	3.65334e+03	2.78730e-05	2.37911e-05	1.29199e+03	1.27625e+03	5.30726e-12	4.88336e-12	9.57822e+03	9.91268e+03	-5.29963e-01	-4.74910e-01	5.39681e+03	5.62645e+03	-3.99142e-01	-3.25514e-01	-1.77236e+06	-1.76368e+06	-1.93579e+06	-1.92842e+06	3.51739e+02	3.46037e+02	3.95069e-05	3.85108e-05	9.20655e+01	-4.08188e-06	-1.57418e+01	-4.23900e-13	8.68615e+03	7.36894e+03	-5.70211e+00	-9.96136e-07
1.14241e+10	1.71958e+03	3.42140e+05	3.56645e+03	3.65819e+03	2.76525e-05	2.36114e-05	1.29134e+03	1.27577e+03	5.27627e-12	4.85663e-12	9.59426e+03	9.92719e+03	-5.26737e-01	-4.72425e-01	5.40194e+03	5.63005e+03	-3.97591e-01	-3.24577e-01	-1.77180e+06	-1.76311e+06	-1.92588e+06	-1.91877e+06	3.51690e+02	3.46035e+02	3.94496e-05	3.84598e-05	9.17342e+01	-4.04106e-06	-1.55739e+01	-4.19642e-13	8.69539e+03	7.11223e+03	-5.65512e+00	-9.89801e-07
1.16961e+10	1.72193e+03	3.49850e+05	3.57160e+03	3.66301e+03	2.74357e-05	2.34345e-05	1.29070e+03	1.27529e+03	5.24570e-12	4.83023e-12	9.61019e+03	9.94162e+03	-5.23565e-01	-4.69978e-01	5.40703e+03	5.63362e+03	-3.96066e-01	-3.23654e-01	-1.77122e+06	-1.76252e+06	-1.91599e+06	-1.90913e+06	3.51643e+02	3.46035e+02	3.93927e-05	3.84091e-05	9.14063e+01	-4.00120e-06	-1.54100e+01	-4.15466e-13	8.70300e+03	6.85713e+03	-5.60868e+00	-9.83546e-07
