# This is a data table for forsterite computed using BurnMan.
# Independent variables are entropy and pressure.
# POINTS: 51 41
# s,J/kg/K P(bar) T(K) rho,kg/m3 alpha,1/K cp,J/K/kg vp,km/s vs,km/s h,J/kg
857.3620757871314 360000.00000000006 448.62184146337546 3891.337839711551 1.021341709287647e-05 1007.0375119949571 10.471822518032331 5.557054468500576 -4273447.774353409
902.4020502244948 360000.00000000006 468.9563285398144 3890.5220977971385 1.04038170910473e-05 1024.839300506386 10.466402460577806 5.5520461786002056 -4252785.971807197
947.4420246618583 360000.00000000006 489.8526161299909 3889.66905864064 1.0581230752818076e-05 1041.2830195979495 10.460735559217305 5.546808906134057 -4231195.777530708
992.4819990992223 360000.00000000006 511.34376892046157 3888.777605610388 1.0746848512796567e-05 1056.4859831009394 10.454814526358984 5.541335792365255 -4208651.142179202
1037.5219735365865 360000.00000000006 533.4626340001935 3887.8465558774433 1.090174502421598e-05 1070.5538099453124 10.448631645700114 5.53561957111148 -4185124.532915465
1082.5619479739498 360000.00000000006 556.2420447080729 3886.8746599435553 1.104689370341495e-05 1083.5818713681558 10.442178770039193 5.529652565664993 -4160586.9384755404
1127.6019224113143 360000.00000000006 579.714990809015 3885.860600786668 1.118317904598161e-05 1095.656515495263 10.43544731661443 5.523426683336665 -4135007.8658457017
1172.6418968486773 360000.00000000006 603.9147628710638 3884.8029926714726 1.1311407131545083e-05 1106.8561108309339 10.428428260290458 5.516933407911625 -4108355.3298809705
1217.6818712860413 360000.00000000006 628.8750766919464 3883.700379660091 1.143231464375019e-05 1117.251941175057 10.421112124832922 5.510163790227585 -4080595.8368890774
1262.7218457234046 360000.00000000006 654.6301821743532 3882.551233848658 1.1546576663684126e-05 1126.9089776804944 10.413488972448851 5.503108437028754 -4051694.3629747857
1307.7618201607684 360000.00000000006 681.2149599966987 3881.35395334828 1.1654813442938563e-05 1135.8865485694714 10.405548391722727 5.495757498202942 -4021614.3277662653
1352.8017945981321 360000.00000000006 708.6650086515962 3880.1068600231924 1.1757596322338149e-05 1144.2389230222643 10.397279484040943 5.488100652473839 -3990317.5640128087
1397.841769035496 360000.00000000006 737.016723847219 3878.808196994365 1.1855452931129469e-05 1152.0158226339431 10.388670848567513 5.480127091591427 -3957764.2834408893
1442.8817434728596 360000.00000000006 766.3073739311396 3877.456141110097 1.1948871567254615e-05 1159.262871225944 10.37971060685669 5.471825513027378 -3923913.039176024
1487.9217179102234 360000.00000000006 796.5751623933403 3876.048755478124 1.2038305879319881e-05 1166.0219927956698 10.370386264809353 5.463184071922731 -3888720.6849754
1532.9616923475867 360000.00000000006 827.859297759286 3874.5840271531756 1.2124177939032953e-05 1172.331763605337 10.36068480383017 5.454190387712828 -3852142.3314668024
1578.0016667849507 360000.00000000006 860.200037527499 3873.059748779578 1.2206883107717688e-05 1178.2277272631668 10.35059234964552 5.444831446972302 -3814131.299550455
1623.0416412223144 360000.00000000006 893.6388120792975 3871.473935974829 1.2286787016811808e-05 1183.7426696928087 10.34009528792908 5.435093855914829 -3774639.0710888756
1668.0816156596788 360000.00000000006 928.2181848090697 3869.824188033074 1.236423715463273e-05 1188.9068777263424 10.329178523988388 5.424963398840613 -3733615.2369853808
1713.121590097041 360000.00000000006 963.9819715263884 3868.108107488939 1.2439559307562311e-05 1193.748359543866 10.317826602563116 5.414425289172906 -3691007.442731713
1758.1615645344052 360000.00000000006 1000.9752787346838 3866.3231897426663 1.251306123097718e-05 1198.2930491222587 10.306023394963894 5.4034640713644775 -3646761.3314899085
1803.2015389717685 360000.00000000006 1039.2445567005368 3864.4668183645053 1.2585034651492942e-05 1202.5649898802733 10.293752070835078 5.392063590370591 -3600820.4847610467
1848.2415134091327 360000.00000000006 1078.8376516484632 3862.536260106643 1.2655757111262232e-05 1206.586501104744 10.28099506818947 5.3802069590764265 -3553126.3606841965
1893.2814878464965 360000.00000000006 1119.8038572119754 3860.5286596066317 1.2725493675963437e-05 1210.3783291809225 10.267734061622368 5.367876523543123 -3503618.2300019516
1938.3214622838595 360000.00000000006 1162.1939652275678 3858.441033764407 1.2794498525614166e-05 1213.959785384544 10.253949928600832 5.355053825919687 -3452233.109723931
1983.3614367212233 360000.00000000006 1206.060315918048 3856.2702657714785 1.2863016445307857e-05 1217.3488717699065 10.239622713707368 5.341719564848629 -3398905.6945168055
2028.401411158587 360000.00000000006 1251.456847449089 3854.013098657061 1.293128423298227e-05 1220.562396502263 10.224731590401937 5.327853553100888 -3343568.2858480536
2073.441385595951 360000.00000000006 1298.4391447723617 3851.6661280988387 1.2999532041812847e-05 1223.6160798268704 10.209254819540144 5.313434672080186 -3286150.718911118
2118.481360033315 360000.00000000006 1347.0644879332385 3849.2257955220466 1.3067984654273087e-05 1226.5246517061194 10.193169707332068 5.298440823637642 -3226580.2873614733
2163.521334470679 360000.00000000006 1397.3918995626177 3846.688380555883 1.3136862713402779e-05 1229.30194207876 10.176452560125846 5.282848878345551 -3164781.665896613
2208.5613089080416 360000.00000000006 1449.4821914371214 3844.0499929034727 1.320638392151327e-05 1231.9609645816777 10.159078636060114 5.266634619991284 -3100676.830718009
2253.6012833454065 360000.00000000006 1503.3980099635726 3841.3065636856 1.3276764215951192e-05 1234.5139944925158 10.14102209362866 5.249772686020948 -3034184.9779196274
2298.64125778277 360000.00000000006 1559.2038803854857 3838.4538362198896 1.3348218932724041e-05 1236.9726415846549 10.122255936920656 5.232236503561149 -2965222.4398558815
2343.6812322201326 360000.00000000006 1616.9662494680974 3835.4873561914437 1.3420963968766125e-05 1239.3479185292267 10.10275195726907 5.213998220600682 -2893702.599551892
2388.721206657497 360000.00000000006 1676.7535263740706 3832.4024611665473 1.3495216953748876e-05 1241.6503054320333 10.082480671011286 5.195028631862438 -2819535.803231009
2433.761181094861 360000.00000000006 1738.6361213934051 3829.1942693960273 1.3571198442655057e-05 1243.8898110557195 10.061411253032578 5.1752970988365705 -2742629.2710484327
2478.801155532224 360000.00000000006 1802.6864821374384 3825.8576678493614 1.3649133140841777e-05 1246.0760312485713 10.039511465726621 5.154771463378189 -2662887.0061362474
2523.8411299695886 360000.00000000006 1868.9791267470591 3822.387299414418 1.3729251174031745e-05 1248.2182050802564 10.016747582965143 5.133417954194677 -2580209.702083977
2568.8811044069525 360000.00000000006 1937.590673598582 3818.7775491907205 1.3811789416615885e-05 1250.3252691715657 9.993084308621427 5.111201085457496 -2494494.6490006484
2613.9210788443165 360000.00000000006 2008.5998669157975 3815.022529796311 1.3896992892849168e-05 1252.4059106997124 9.968484689138295 5.088083546668774 -2405635.6383291334
2658.96105328168 360000.00000000006 2082.0875976122156 3811.116065599423 1.3985116267010585e-05 1254.4686195628683 9.942910019569652 5.064026082791403 -2313522.8666120814
2704.0010277190436 360000.00000000006 2158.1368773160484 3807.0515749734786 1.4076427160206516e-05 1256.521744263105 9.916319467859108 5.038987300494782 -2218042.838441468
2749.041002156408 360000.00000000006 2236.8330108527143 3802.822455603324 1.4171201006589933e-05 1258.5735278174889 9.8886710649072 5.012923777689592 -2119078.268860625
2794.0809765937715 360000.00000000006 2318.2633544966598 3798.421459082516 1.4269733212244803e-05 1260.6321842951716 9.859919937190035 4.9857895277299455 -2016507.9855302298
542.0822547255858 370000.00000000006 319.8556063625553 3910.565139128816 8.245919001228464e-06 831.0647250596312 10.542373803760762 5.595790208813325 -4137756.6100569684
