# This is a data table for enstatite computed using BurnMan.
# Independent variables are entropy and pressure.
# POINTS: 151 151
# s,J/kg/K P(bar) T(K) rho,kg/m3 alpha,1/K cp,J/K/kg vp,km/s vs,km/s h,J/kg
1416.2837731690033 11176.470588235296 820.9123340300284 2955.4385115879504 3.571772958642194e-05 1010.523417752111 3.937200504891547e-05 62352849962.64097 -11002790.589849606
1418.7690089044759 11176.470588235296 822.933341445867 2955.224921622524 3.58043141159063e-05 1010.9139142980799 3.937485067502522e-05 62276223946.72717 -11000747.920443876
1421.2542446399473 11176.470588235296 824.9585407725535 2955.010383396041 3.58917625800823e-05 1011.3046344755447 3.9377709348781265e-05 62199060133.87652 -10998700.223153459
1423.7394803754194 11176.470588235296 826.9879385987297 2954.794889036577 3.598009167435573e-05 1011.6956082730273 3.938058118069243e-05 62121349524.72103 -10996647.487552254
1426.2247161108917 11176.470588235296 829.0215414636768 2954.578430533071 3.6069318700283154e-05 1012.0868650608536 3.938346628321043e-05 62043083511.69185 -10994589.703197839
1428.709951846363 11176.470588235296 831.0593558484688 2954.3609997479766 3.615946149824331e-05 1012.4784367057057 3.938636477056334e-05 61964252497.09921 -10992526.85963161
1431.1951875818354 11176.470588235296 833.1013881736435 2954.1425883976353 3.6250538621136645e-05 1012.8703553543705 3.9389276759019265e-05 61884847286.245995 -10990458.946378933
1433.6804233173082 11176.470588235296 835.1476447992027 2953.9231880566085 3.6342569494372164e-05 1013.2626533158294 3.939220236683083e-05 61804857713.01846 -10988385.95294929
1436.1656590527798 11176.470588235296 837.1981320227496 2953.7027901547185 3.643557280049972e-05 1013.6553636324803 3.939514171427683e-05 61724273911.62999 -10986307.868836433
1438.6508947882514 11176.470588235296 839.2528560771607 2953.481385976182 3.6529568736649364e-05 1014.048520874222 3.9398094923676075e-05 61643085577.10426 -10984224.683518542
1441.1361305237238 11176.470588235296 841.311823125463 2953.2589666410586 3.662457809638903e-05 1014.4421597439501 3.940106211963723e-05 61561282316.19739 -10982136.386458391
1443.6213662591963 11176.470588235296 843.3750392640941 2953.035523116878 3.672062211003502e-05 1014.8363155381581 3.940404342890613e-05 61478853086.80296 -10980042.967103528
1446.106601994668 11176.470588235296 845.4425105159171 2952.811046204268 3.681772281203515e-05 1015.2310250467024 3.940703898056008e-05 61395786776.07922 -10977944.414886424
1448.59183773014 11176.470588235296 847.514242829755 2952.5855265392283 3.691590233903969e-05 1015.6263260834359 3.94100489059801e-05 61312071981.06105 -10975840.719224686
1451.0770734656123 11176.470588235296 849.5902420752682 2952.3589545829313 3.701518423476962e-05 1016.0222562196789 3.941307333898969e-05 61227696793.49903 -10973731.869521221
1453.5623092010837 11176.470588235296 851.6705140476115 2952.1313206146533 3.711559204721438e-05 1016.4188540413364 3.9416112415952e-05 61142649483.74079 -10971617.855164457
1456.0475449365563 11176.470588235296 853.7550644571893 2951.9026147382265 3.72171505095331e-05 1016.8161615107531 3.9419166275686535e-05 61056917220.47401 -10969498.665528502
1458.532780672028 11176.470588235296 855.8438989245333 2951.6728268635484 3.731988552194213e-05 1017.2142191753417 3.942223505971898e-05 60970487371.99176 -10967374.289973399
1461.0180164074998 11176.470588235296 857.9370229896158 2951.4419467057714 3.742382305304797e-05 1017.6130685651344 3.942531891229506e-05 60883347010.185715 -10965244.717845317
1463.5032521429723 11176.470588235296 860.0344420969486 2951.2099637741135 3.7528990053820364e-05 1018.0127543118782 3.9428417980533204e-05 60795482036.748245 -10963109.938476764
1465.988487878444 11176.470588235296 862.1361615960486 2950.9768673845642 3.763541457015958e-05 1018.4133206298341 3.943153241425801e-05 60706878915.80368 -10960969.941186845
1468.473723613916 11176.470588235296 864.2421867409721 2950.742646626896 3.7743125626164806e-05 1018.8148130068735 3.943466236644433e-05 60617523189.22198 -10958824.715281483
1470.958959349388 11176.470588235296 866.3525226837955 2950.507290377392 3.7852152737054615e-05 1019.2172787480416 3.9437807993050744e-05 60527400209.808914 -10956674.250053663
1473.44419508486 11176.470588235296 868.4671744718216 2950.2707872845726 3.7962526803511756e-05 1019.6207666209796 3.944096945321385e-05 60436494660.53348 -10954518.5347837
1475.9294308203316 11176.470588235296 870.586147042457 2950.033125765324 3.8074279998513905e-05 1020.025326390375 3.944414690930376e-05 60344790845.28271 -10952357.5587395
1478.4146665558042 11176.470588235296 872.7094452222809 2949.794293983386 3.818744484565826e-05 1020.4310088090455 3.9447340527215546e-05 60252272920.646545 -10950191.311176829
1480.8999022912758 11176.470588235296 874.8370737219229 2949.5542798704128 3.8302055349979286e-05 1020.8378672780176 3.9450550476091695e-05 60158923770.531265 -10948019.781339599
1483.3851380267483 11176.470588235296 876.9690371281467 2949.3130710837263 3.8418146928465024e-05 1021.245956367984 3.945377692889107e-05 60064726384.90293 -10945842.95846017
1485.8703737622202 11176.470588235296 879.1053399047814 2949.070655023249 3.853575614170541e-05 1021.6553315887664 3.945702006216689e-05 59969663061.293144 -10943660.831759652
1488.3556094976925 11176.470588235296 881.2459863857366 2948.827018812117 3.865492040487759e-05 1022.0660507066478 3.94602800563304e-05 59873715694.642914 -10941473.390448218
1490.8408452331648 11176.470588235296 883.3909807703458 2948.5821492845803 3.877567895595035e-05 1022.4781736108148 3.946355709581739e-05 59776865261.10753 -10939280.623725435
1493.3260809686365 11176.470588235296 885.540327116847 2948.3360329832526 3.889807216910255e-05 1022.8917618465915 3.946685136912986e-05 59679092430.3128 -10937082.520780612
1495.8113167041083 11176.470588235296 887.6940293395892 2948.0886561480715 3.902214211668133e-05 1023.3068787100964 3.947016306898865e-05 59580376893.3096 -10934879.070793131
1498.2965524395806 11176.470588235296 889.8520912020467 2947.8400046928423 3.914793249714163e-05 1023.7235898892018 3.947349239265263e-05 59480698079.76747 -10932670.26293285
1500.7817881750527 11176.470588235296 892.014516311232 2947.5900642170395 3.927548787788996e-05 1024.1419631087374 3.947683954176606e-05 59380034438.2837 -10930456.086360453
1503.267023910524 11176.470588235296 894.1813081121072 2947.3388199709866 3.940485563539341e-05 1024.5620683287839 3.9480204722830425e-05 59278363783.40169 -10928236.530227857
1505.7522596459967 11176.470588235296 896.3524698810652 2947.086256857324 3.9536084246718816e-05 1024.9839780503996 3.948358814719055e-05 59175663321.992165 -10926011.58367863
1508.2374953814685 11176.470588235296 898.5280047189444 2946.8323594128105 3.966922425000942e-05 1025.4077673982606 3.948699003128442e-05 59071909263.361984 -10923781.235848403
1510.7227311169404 11176.470588235296 900.7079155440442 2946.5771117963636 3.9804327662694503e-05 1025.8335140941856 3.949041059680969e-05 58967076750.71218 -10921545.47586533
1513.2079668524123 11176.470588235296 902.8922050851397 2946.3204977771134 3.9941449250644345e-05 1026.261298430059 3.9493850070890235e-05 58861140830.13058 -10919304.292850537
1515.6932025878843 11176.470588235296 905.080875874497 2946.0625007110975 4.008064594617956e-05 1026.6912033511346 3.949730868639534e-05 58754075080.2291 -10917057.675918616
1518.1784383233567 11176.470588235296 907.2739302404225 2945.8031035345425 4.0221976564290615e-05 1027.123315845437 3.9500786682036826e-05 58645852019.26818 -10914805.614178104
1520.6636740588285 11176.470588235296 909.4713702942245 2945.542288741641 4.036550214223579e-05 1027.557725811872 3.9504284302674386e-05 58536443505.413445 -10912548.096732024
1523.1489097943006 11176.470588235296 911.6731979274191 2945.2800383727085 4.0511286943861716e-05 1027.9945258203618 3.95078017994821e-05 58425820517.72598 -10910285.112678418
1525.6341455297727 11176.470588235296 913.8794147996232 2945.016333985807 4.065939763858525e-05 1028.433813140791 3.951133943033702e-05 58313952233.609795 -10908016.651110902
1528.119381265245 11176.470588235296 916.0900223269127 2944.751156649099 4.08099033790228e-05 1028.87568818099 3.95148974599302e-05 58200807505.8489 -10905742.701119276
1530.6046170007169 11176.470588235296 918.3050216762349 2944.4844869083995 4.096287668672271e-05 1029.3202554332677 3.951847616021076e-05 58086353135.02441 -10903463.25179011
1533.0898527361894 11176.470588235296 920.5244137495756 2944.216304780621 4.11183926512665e-05 1029.7676238609965 3.952207581048306e-05 57970555745.795784 -10901178.29220741
1535.5750884716608 11176.470588235296 922.7481991765089 2943.9465897172604 4.1276530779562666e-05 1030.2179064297775 3.952569669790629e-05 57853379675.11092 -10898887.81145326
1538.0603242071336 11176.470588235296 924.9763783002272 2943.675320583443 4.143737320644616e-05 1030.6712214651272 3.952933911778589e-05 57734788495.61319 -10896591.798608536
1540.545559942605 11176.470588235296 927.208951164037 2943.40247563803 4.160100560574432e-05 1031.1276923873736 3.953300337385113e-05 57614743879.52168 -10894290.242753621
1543.030795678077 11176.470588235296 929.4459174983203 2943.1280325013718 4.1767518003434914e-05 1031.5874472360933 3.9536689778699174e-05 57493206072.353935 -10891983.13296917
1545.5160314135487 11176.470588235296 931.6872767088935 2942.8519681354996 4.193700511711522e-05 1032.0506202354882 3.954039865407266e-05 57370134014.38722 -10889670.45833691
1548.001267149021 11176.470588235296 933.9330278569832 2942.5742587923455 4.210956522678849e-05 1032.5173517334704 3.954413033156745e-05 57245484436.63265 -10887352.207940448
1550.4865028844931 11176.470588235296 936.1831696475856 2942.2948800115932 4.228530149829304e-05 1032.987786976872 3.954788515267427e-05 57119212784.17017 -10885028.370866174
1552.971738619965 11176.470588235296 938.4377004145645 2942.0138065638403 4.2464322172596705e-05 1033.4620797996624 3.955166346955585e-05 56991272182.951744 -10882698.936204135
1555.456974355437 11176.470588235296 940.696618092712 2941.731012423771 4.264674078837305e-05 1033.9403913675158 3.955546564542167e-05 56861613836.86574 -10880363.893049007
1557.9422100909094 11176.470588235296 942.9599202079698 2941.446470735127 4.28326766143693e-05 1034.422888529653 3.955929205501363e-05 56730186843.85069 -10878023.230501093
1560.4274458263812 11176.470588235296 945.2276038564742 2941.1601537623237 4.302225498012013e-05 1034.9097472698072 3.95631430852722e-05 56596938404.92164 -10875676.93766737
1562.9126815618533 11176.470588235296 947.4996656794101 2940.8720328473037 4.321560699875076e-05 1035.4011526257593 3.956701913593319e-05 56461812750.33421 -10873325.003662575
1565.3979172973252 11176.470588235296 949.776101842057 2940.582078377809 4.341287150806934e-05 1035.8972982984178 3.9570920619971806e-05 56324752089.341286 -10870967.41761038
1567.8831530327973 11176.470588235296 952.0569080100395 2940.2902597134416 4.3614194323174007e-05 1036.3983884826653 3.9574847964615745e-05 56185695611.940674 -10868604.168644583
1570.3683887682691 11176.470588235296 954.3420793199912 2939.996545157192 4.38197284660987e-05 1036.9046371453126 3.957880161174765e-05 56044579884.42871 -10866235.245910404
1572.8536245037415 11176.470588235296 956.6316103585996 2939.7009018868403 4.4029636016760384e-05 1037.416269639945 3.9582782018848794e-05 55901338312.354836 -10863860.638565803
1575.3388602392129 11176.470588235296 958.925495125819 2939.403295897799 4.4244087728301476e-05 1037.9335240825033 3.958678965979012e-05 55755901184.88605 -10861480.335782912
1577.8240959746852 11176.470588235296 961.2237270073965 2939.103691938852 4.4463264080718845e-05 1038.4566506264357 3.959082502572042e-05 55608195360.947845 -10859094.326749519
1580.3093317101573 11176.470588235296 963.5262987408787 2938.8020534407906 4.4687355396347355e-05 1038.9859138888314 3.959488862605165e-05 55458144297.81555 -10856702.600670628
1582.794567445629 11176.470588235296 965.8332023769617 2938.498342454445 4.4916563605657954e-05 1039.5215931545201 3.9598980989319355e-05 55305667226.433914 -10854305.146770125
1585.2798031811012 11176.470588235296 968.144429244101 2938.192519552796 4.515110179194134e-05 1040.0639840507488 3.960310266452882e-05 55150679320.80797 -10851901.954292523
1587.7650389165733 11176.470588235296 970.4599699019454 2937.8845437661944 4.5391196815033814e-05 1040.6133996790236 3.960725422205713e-05 54993091292.241844 -10849493.012504814
1590.2502746520452 11176.470588235296 972.7798141003586 2937.5743724683025 4.5637088539070976e-05 1041.1701703915417 3.9611436255221344e-05 54832809732.88879 -10847078.310698435
1592.735510387517 11176.470588235296 975.1039507333189 2937.261961302362 4.5889032034774926e-05 1041.7346477402566 3.961564938130546e-05 54669735463.66386 -10844657.83819132
1595.2207461229893 11176.470588235296 977.4323677797802 2936.947264055148 4.614729867181934e-05 1042.3072056804483 3.961989424329515e-05 54503764308.69178 -10842231.58433011
1597.7059818584617 11176.470588235296 979.7650522515178 2936.630232550675 4.64121767102929e-05 1042.8882407398721 3.962417151134878e-05 54334785889.05754 -10839799.538492491
1600.191217593934 11176.470588235296 982.1019901325926 2936.3108165266326 4.668397380814076e-05 1043.4781749908198 3.962848188450441e-05 54162684236.17954 -10837361.690089663
1602.6764533294065 11176.470588235296 984.4431663132273 2935.9889634956244 4.696301829065496e-05 1044.0774583804803 3.9632826092594886e-05 53987336114.290215 -10834918.028568981
1605.161689064878 11176.470588235296 986.7885645180941 2935.6646185994705 4.724966029534804e-05 1044.6865716716154 3.963720489826017e-05 53808611296.04874 -10832468.543416737
1607.6469248003496 11176.470588235296 989.1381672262214 2935.3377244535054 4.7544274911032446e-05 1045.3060275011662 3.964161909909836e-05 53626371883.10735 -10830013.224161189
1610.1321605358216 11176.470588235296 991.491955593694 2935.00822097063 4.784726329025749e-05 1045.9363746543213 3.964606953009431e-05 53440471401.31201 -10827552.060375717
