# This is a data table for enstatite computed using BurnMan.
# Independent variables are entropy and pressure.
# POINTS: 131 131
# s,J/kg/K P(bar) T(K) rho,kg/m3 alpha,1/K cp,J/K/kg vp,km/s vs,km/s h,J/kg
1521.062583977337 11333.333333333332 823.660773653537 2991.7473430826426 3.476677157000318e-05 1082.0795430756787 4.171579738795894e-05 66369389579.1828 -11807792.534282353
1524.0726843188313 11333.333333333332 825.9547154500615 2991.5084514954774 3.485491841874759e-05 1082.5356693618276 4.171912866821753e-05 66281979559.325066 -11805309.784282336
1527.082784660326 11333.333333333332 828.2540755490772 2991.2684052731483 3.494401911680129e-05 1082.9918813560198 4.172247658551509e-05 66193882482.07054 -11802820.121140284
1530.0928850018195 11333.333333333332 830.5588642319199 2991.0271941001038 3.5034095011332817e-05 1083.4482205102968 4.172584129163992e-05 66105085275.526634 -11800323.528531028
1533.102985343313 11333.333333333332 832.8690917049535 2990.7848074714952 3.5125167664930876e-05 1083.9047286631746 4.1729222941155886e-05 66015575114.952354 -11797819.990098573
1536.113085684807 11333.333333333332 835.1847680979408 2990.541234686957 3.521725953388409e-05 1084.3614490132102 4.173262169149261e-05 65925338016.01662 -11795309.489456305
1539.1231860263003 11333.333333333332 837.5059034579899 2990.296464838429 3.5310393979447115e-05 1084.8184256080233 4.1736037703118956e-05 65834360289.61077 -11792792.01018725
1542.1332863677942 11333.333333333332 839.8325077500194 2990.050486814892 3.540459464054178e-05 1085.2757031190715 4.1739471139480566e-05 65742627708.55452 -11790267.535844302
1545.143386709288 11333.333333333332 842.1645908516366 2989.803289289711 3.549988632936343e-05 1085.7333276400304 4.1742922167180285e-05 65650125092.27968 -11787736.049950497
1548.1534870507821 11333.333333333332 844.5021625501104 2989.55486070998 3.5596294679326855e-05 1086.1913467767154 4.174639095613081e-05 65556837613.681244 -11785197.535999268
1551.1635873922762 11333.333333333332 846.8452325367834 2989.3051892988005 3.569384592896505e-05 1086.6498090850016 4.1749877679526926e-05 65462749252.0438 -11782651.97745473
1554.1736877337694 11333.333333333332 849.1938104063738 2989.054263040671 3.579256762584036e-05 1087.1087639529023 4.1753382514053694e-05 65367843830.64145 -11780099.357751966
1557.1837880752635 11333.333333333332 851.5479056518525 2988.8020696738486 3.5892487898026465e-05 1087.5682627667397 4.1756905639997455e-05 65272104522.824844 -11777539.66029733
1560.1938884167573 11333.333333333332 853.9075276586227 2988.548596688187 3.599363561312128e-05 1088.0283582406494 4.176044724128053e-05 65175514240.945274 -11774972.868468763
1563.2039887582507 11333.333333333332 856.2726857021917 2988.2938313115587 3.609604135907908e-05 1088.489103811636 4.176400750565551e-05 65078055042.72462 -11772398.965616113
1566.2140890997455 11333.333333333332 858.6433889449108 2988.0377605007666 3.6199736302263196e-05 1088.9505546961047 4.1767586624837094e-05 64979708574.82751 -11769817.935061477
1569.2241894412384 11333.333333333332 861.0196464289911 2987.780370937927 3.630475286059048e-05 1089.4127681834257 4.17711847945576e-05 64880455800.90803 -11767229.760099545
1572.2342897827325 11333.333333333332 863.4014670718461 2987.521649012968 3.6411124533191547e-05 1089.8758033968027 4.1774802214816775e-05 64780277023.14718 -11764634.423997978
1575.244390124226 11333.333333333332 865.7888596600387 2987.261580821037 3.651888622916569e-05 1090.3397204180003 4.17784390899234e-05 64679151799.77278 -11762031.909997785
1578.254490465721 11333.333333333332 868.1818328483496 2987.0001521450326 3.662807408328376e-05 1090.8045808069803 4.178209562874513e-05 64577059514.470695 -11759422.201313728
1581.2645908072136 11333.333333333332 870.5803951513954 2986.737348450063 3.673872520501053e-05 1091.2704493226718 4.1785772044791725e-05 64473978304.44622 -11756805.281134713
1584.274691148708 11333.333333333332 872.9845549350139 2986.473154872963 3.6850878615821355e-05 1091.7373925614197 4.1789468556367726e-05 64369885507.10936 -11754181.132624244
1587.2847914902018 11333.333333333332 875.3943204137031 2986.2075562043847 3.696457487458518e-05 1092.205478303944 4.179318538682919e-05 64264757892.97885 -11751549.738920858
1590.2948918316954 11333.333333333332 877.8096996448003 2985.94053687439 3.7079855554894625e-05 1092.6747768118844 4.1796922764791855e-05 64158571665.08457 -11748911.083138606
1593.3049921731895 11333.333333333332 880.2307005201001 2985.6720809539197 3.7196764304202766e-05 1093.1453611614434 4.180068092411726e-05 64051301794.22068 -11746265.148367522
1596.3150925146829 11333.333333333332 882.657330758404 2985.402172120596 3.7315346486807566e-05 1093.6173070506252 4.180446010439848e-05 63942922388.196846 -11743611.917674147
1599.3251928561776 11333.333333333332 885.0895978978369 2985.1307936612266 3.743564905361267e-05 1094.090691666786 4.180826055093234e-05 63833406572.22578 -11740951.374102047
1602.3352931976708 11333.333333333332 887.5275092932861 2984.857928441131 3.7557720917445735e-05 1094.5655956539347 4.181208251515661e-05 63722726904.392815 -11738283.500672376
1605.3453935391647 11333.333333333332 889.9710720998701 2984.583558906193 3.768161302111732e-05 1095.0421035815891 4.1815926254629154e-05 63610854171.78974 -11735608.280384429
1608.3554938806583 11333.333333333332 892.4202932680491 2984.3076670477826 3.780737887050954e-05 1095.5203011980536 4.1819792033527536e-05 63497758723.54405 -11732925.696216282
1611.365594222153 11333.333333333332 894.8751795392018 2984.0302343909943 3.7935073406711145e-05 1096.0002780106486 4.1823680122822504e-05 63383409476.77529 -11730235.731125385
1614.3756945636458 11333.333333333332 897.3357374290936 2983.7512419843956 3.806475437078031e-05 1096.4821276980294 4.1827590800430636e-05 63267774191.05007 -11727538.36804923
1617.3857949051398 11333.333333333332 899.8019732213579 2983.470670364557 3.8196482153659424e-05 1096.9659467200274 4.1831524351720883e-05 63150819392.17129 -11724833.589906044
1620.3958952466337 11333.333333333332 902.2738929570187 2983.1884995473492 3.833031944699221e-05 1097.4518353645171 4.183548106964641e-05 63032510274.63508 -11722121.37959549
1623.405995588128 11333.333333333332 904.7515024230815 2982.9047089984883 3.846633188429816e-05 1097.9398984219015 4.1839461255167854e-05 62912810412.04269 -11719401.719999421
1626.4160959296216 11333.333333333332 907.2348071387969 2982.6192776140174 3.8604588127584656e-05 1098.4302444602224 4.1843465217537845e-05 62791682408.43943 -11716674.593982669
1629.426196271115 11333.333333333332 909.723812347278 2982.332183692416 3.874515957158873e-05 1098.9229863985533 4.184749327470344e-05 62669086974.31425 -11713939.984393854
1632.4362966126089 11333.333333333332 912.21852299897 2982.043404910216 3.888812134507781e-05 1099.41824257767 4.185154575366001e-05 62544983073.1831 -11711197.874066245
1635.4463969541023 11333.333333333332 914.7189437381458 2981.7529182932144 3.903355220409919e-05 1099.9161358278263 4.185562299086759e-05 62419328116.677345 -11708448.245818662
1638.4564972955975 11333.333333333332 917.225078890333 2981.4607001842714 3.918153403265223e-05 1100.4167943355005 4.185972533271576e-05 62292077796.73466 -11705691.082456412
1641.4665976370902 11333.333333333332 919.736932444619 2981.1667262165997 3.93321530925475e-05 1100.9203520870662 4.186385313591223e-05 62163185589.10661 -11702926.366772272
