156 -90 198.37433338144	010
157 -90 198.134099808655	010
158 -90 198.13784956112	010
159 -90 198.181834330645	010
160 -90 198.12203672405	010
161 -90 198.15223867401	010
162 -90 198.08778234921	010
163 -90 197.98933115375	010
164 -90 198.053702881245	010
165 -90 197.948843835605	010
166 -90 198.065501336785	010
167 -90 198.1939808594	010
168 -90 198.423239094365	010
169 -90 198.93765108142	010
170 -90 199.41945304888	010
171 -90 207.00829840421	010
172 -90 210.214979382415	010
173 -90 210.866497920955	010
174 -90 210.709396642775	010
175 -90 209.22546347605	010
176 -90 205.968858969715	010
177 -90 198.93765123909	010
178 -90 205.99458849831	010
179 -90 209.529249393355	010
180 -90 210.952643956175	010
181 -90 211.59779227791	010
182 -90 211.832025279155	010
183 -90 211.831859675925	010
184 -90 211.90964878624	010
185 -90 211.91256300486	010
186 -90 211.97233240687	010
187 -90 212.09196778692	010
188 -90 212.05178398056	010
189 -90 212.15141285856	010
190 -90 212.102919374855	010
191 -90 212.191478182865	010
192 -90 212.05070553584	010
193 -90 211.20112424516	010
194 -90 210.685279707505	010
195 -90 209.83036125126	010
196 -90 208.50179392203	010
197 -90 205.473151476685	010
198 -90 198.93765125871	010
199 -90 198.93765126682	010
200 -90 205.50391756169	010
201 -90 208.53465853005	010
202 -90 210.05650545905	010
203 -90 209.991580940615	010
204 -90 210.15885745829	010
205 -90 209.65506229753	010
206 -90 208.481730524325	010
207 -90 205.41954163205	010
208 -90 198.93765121774	010
209 -90 205.549189226705	010
210 -90 208.69033715463	010
211 -90 210.084043618185	010
212 -90 210.963651896005	010
213 -90 211.34246124809	010
214 -90 211.68754581855	010
215 -90 211.826911441065	010
216 -90 211.99223043511	010
217 -90 211.972145649995	010
218 -90 212.09177438953	010
219 -90 211.96414874529	010
220 -90 212.06017394919	010
221 -90 212.081801897375	010
222 -90 212.03418316213	010
223 -90 212.11541490606	010
224 -90 212.06477675978	010
225 -90 212.14039963723	010
226 -90 212.088018302045	010
227 -90 212.251572680925	010
228 -90 212.106294460305	010
229 -90 212.175168662585	010
230 -90 212.12105308604	010
231 -90 212.187775185705	010
232 -90 212.13322612078	010
233 -90 212.19827310582	010
234 -90 212.143441541985	010
235 -90 211.690035473985	010
236 -90 211.70180627597	010
237 -90 211.569696989795	010
238 -90 210.741993009595	010
239 -90 207.958263433465	010
240 -90 202.048697251435	010
241 -90 199.35813501569	010
242 -90 198.51878252418	010
243 -90 198.43704116483	010
244 -90 197.881413586935	010
245 -90 197.99975765318	010
246 -90 198.039862858065	010
247 -90 198.240859445705	010
248 -90 198.499393211525	010
249 -90 198.93765110656	010
250 -90 198.67923483448	010
251 -90 198.648375810865	010
252 -90 198.67134836993	010
253 -90 198.782081043965	010
254 -90 198.93765115561	010
255 -90 198.93765133281	010
256 -90 198.937651257325	010
257 -90 198.498032396685	010
258 -90 198.937651106145	010
259 -90 198.9376511508	010
260 -90 198.93765109619	010
261 -90 198.937651100965	010
262 -90 198.93765107148	010
263 -90 198.937651243165	010
264 -90 198.937650943265	010
265 -90 198.937651032275	010
266 -90 198.937651023855	010
267 -90 198.49592832991	010
268 -90 198.51379660742	010
269 -90 198.49766564315	010
270 -90 198.93765106437	010
271 -90 198.937651020415	010
272 -90 198.516714079775	010
273 -90 198.937650968605	010
274 -90 198.937650920855	010
275 -90 198.937650968435	010
276 -90 198.503105247995	010
277 -90 198.51991199556	010
278 -90 198.50441556632	010
279 -90 198.93765097307	010
280 -90 198.937650996525	010
281 -90 198.52206710981	010
282 -90 198.52255465496	010
283 -90 198.50725755378	010
284 -90 198.937650972195	010
285 -90 198.937651010825	010
286 -90 198.937650999565	010
287 -90 198.93765108915	010
288 -90 198.937650950805	010
289 -90 198.937651059785	010
290 -90 198.937651256895	010
291 -90 198.937651238815	010
292 -90 199.175144332765	010
293 -90 199.2767158981	010
294 -90 199.32252651901	010
295 -90 198.900059078485	010
296 -90 198.91314605974	010
297 -90 199.37876815345	010
298 -90 199.37487515798	010
299 -90 199.372403097885	010
300 -90 198.88590732735	010
301 -90 198.87737241195	010
302 -90 199.417423217255	010
303 -90 199.417646508835	010
304 -90 199.437389998695	010
305 -90 198.937651003945	010
306 -90 198.93765111973	010
307 -90 198.93765106095	010
308 -90 198.937651128615	010
309 -90 198.937651071085	010
310 -90 198.9376512988	010
311 -90 198.937651098105	010
312 -90 199.170708736165	010
313 -90 199.294290920075	010
314 -90 198.937647992425	010
315 -90 198.937647912775	010
316 -90 198.937647946645	010
317 -90 198.937647617645	010
318 -90 198.937647703625	010
319 -90 198.937647997745	010
320 -90 199.42975089155	010
321 -90 198.93764776702	010
322 -90 198.937648122385	010
323 -90 198.93764775601	010
324 -90 198.937647913185	010
325 -90 198.93764789161	010
326 -90 198.93764793803	010
327 -90 198.93764793937	010
328 -90 198.93764815839	010
329 -90 198.93764796689	010
330 -90 198.93764831773	010
331 -90 198.937651422355	010
332 -90 198.937651208955	010
333 -90 198.93765138196	010
334 -90 198.93765121372	010
335 -90 198.93765092282	010
336 -90 199.1791598619	010
337 -90 198.937651412015	010
338 -90 198.93765147819	010
339 -90 199.370447751415	010
340 -90 198.93765139615	010
341 -90 198.93765146145	010
342 -90 198.937651360815	010
343 -90 198.9376513849	010
344 -90 198.937651436415	010
345 -90 198.93765142742	010
346 -90 198.937651355145	010
347 -90 198.93765134078	010
348 -90 198.937651192695	010
349 -90 198.93765133679	010
350 -90 198.93765137954	010
351 -90 198.93765132282	010
352 -90 198.937651248785	010
353 -90 198.93765135496	010
354 -90 198.93765133354	010
355 -90 198.93765138254	010
356 -90 198.93765135293	010
357 -90 198.937651361525	010
358 -90 198.90575652841	010
359 -90 198.937651149035	010
0 -89 198.93765113367	010
1 -89 198.9376512161	010
2 -89 198.937651247545	010
3 -89 198.93765118019	010
4 -89 198.93765117902	010
5 -89 198.93765112611	010
6 -89 198.93765105933	010
7 -89 198.93765098203	010
8 -89 198.937651378675	010
9 -89 198.937651093365	010
10 -89 198.937650942475	010
11 -89 198.93765110713	010
12 -89 198.93765097017	010
13 -89 198.93765136669	010
14 -89 198.937651228285	010
15 -89 198.937650998	010
16 -89 198.937650793645	010
17 -89 198.937651378025	010
18 -89 198.937650975255	010
19 -89 198.937651208415	010
20 -89 198.93765118481	010
21 -89 198.937651196335	010
22 -89 198.937651270005	010
23 -89 198.937651200775	010
24 -89 198.937651153825	010
25 -89 198.937651087945	010
26 -89 198.937651021995	010
27 -89 198.937651254695	010
28 -89 198.937651162855	010
29 -89 198.93765118233	010
30 -89 198.937650913845	010
31 -89 198.937651020745	010
32 -89 198.937651203465	010
33 -89 198.93765109358	010
34 -89 198.937651277715	010
35 -89 198.937651081775	010
36 -89 198.93765105214	010
37 -89 198.937650887965	010
38 -89 198.937651269015	010
39 -89 198.93765120714	010
40 -89 198.937651098445	010
41 -89 198.93765114178	010
42 -89 198.937651169945	010
43 -89 198.93765119698	010
44 -89 198.937651273915	010
45 -89 198.93765120696	010
46 -89 198.93765123919	010
47 -89 198.93765109252	010
48 -89 198.937651254785	010
49 -89 198.93765101065	010
50 -89 198.937650973755	010
51 -89 198.93765124697	010
52 -89 198.937651200445	010
53 -89 198.937651304395	010
54 -89 198.937651145215	010
55 -89 198.937651169465	010
56 -89 198.937651013285	010
57 -89 198.937651048525	010
58 -89 198.93765101829	010
59 -89 198.93765120158	010
60 -89 198.93765107926	010
61 -89 198.93765109214	010
62 -89 198.9376509477	010
63 -89 198.93765118344	010
64 -89 198.937651052525	010
65 -89 198.937651222005	010
66 -89 198.937650943105	010
67 -89 198.9376512124	010
68 -89 198.93765124963	010
69 -89 198.937651176545	010
70 -89 198.937650810275	010
71 -89 198.937651265395	010
72 -89 198.937651232435	010
73 -89 198.937651212915	010
74 -89 198.93765142608	010
75 -89 198.937651217715	010
76 -89 198.937651117935	010
77 -89 198.937651135885	010
78 -89 198.9376511329	010
79 -89 198.937651298025	010
80 -89 198.93765108835	010
81 -89 198.937651141135	010
82 -89 198.9376511421	010
83 -89 198.937651140295	010
84 -89 198.93765127064	010
85 -89 198.937651191715	010
86 -89 198.93765129053	010
87 -89 198.937651201255	010
88 -89 198.93765117745	010
89 -89 198.937651146085	010
90 -89 198.937651115985	010
91 -89 198.93765092758	010
92 -89 198.937651135705	010
93 -89 198.93765112153	010
94 -89 198.93765111372	010
95 -89 198.937651146565	010
96 -89 198.937651210485	010
97 -89 198.937650876875	010
98 -89 198.937651150445	010
99 -89 198.93765102815	010
100 -89 198.93765116565	010
101 -89 198.937651437965	010
102 -89 198.937651088805	010
103 -89 198.93765129434	010
104 -89 198.93765113668	010
105 -89 198.937651158645	010
106 -89 198.937651167035	010
107 -89 198.9376511408	010
108 -89 198.93765117168	010
109 -89 198.93765104557	010
110 -89 198.93765131798	010
111 -89 198.9376507844	010
112 -89 198.937651029735	010
113 -89 198.93765113408	010
114 -89 198.937651126205	010
115 -89 198.93765107914	010
116 -89 198.93765092045	010
117 -89 198.93765115062	010
118 -89 198.937651226015	010
119 -89 198.937650895715	010
120 -89 198.93765094726	010
121 -89 198.937651149055	010
122 -89 198.937651081805	010
123 -89 198.93765109546	010
124 -89 198.93765109107	010
125 -89 199.419452936905	010
126 -89 198.919453206415	010
127 -89 198.419453046065	010
128 -89 198.937651038205	010
129 -89 198.937651047835	010
130 -89 198.93765098056	010
131 -89 198.937650920555	010
132 -89 198.937650847725	010
133 -89 199.437651007675	010
134 -89 198.919452914725	010
135 -89 198.919452981055	010
136 -89 199.419453015025	010
137 -89 199.41945302978	010
138 -89 199.41945305588	010
139 -89 199.419453060545	010
140 -89 199.437651082535	010
141 -89 198.93765136217	010
142 -89 198.937651056405	010
143 -89 198.919453032105	010
144 -89 199.419453002395	010
145 -89 199.419452753575	010
146 -89 199.419453012395	010
147 -89 199.419453015475	010
148 -89 199.41945293392	010
149 -89 199.41945289738	010
150 -89 199.419453068995	010
151 -89 199.41945297298	010
152 -89 199.419453095565	010
153 -89 199.41945309961	010
154 -89 199.4194531094	010
155 -89 199.419452982945	010
156 -89 199.41945305874	010
157 -89 199.41945297189	010
158 -89 199.419452990695	010
159 -89 199.4194531553	010
160 -89 199.41945331116	010
161 -89 199.419453158775	010
162 -89 199.419452927305	010
163 -89 199.419453111815	010
164 -89 198.919453225405	010
165 -89 198.91945312197	010
166 -89 198.937650894635	010
167 -89 198.93765118269	010
168 -89 198.93765132134	010
169 -89 199.43765120314	010
170 -89 199.41945323561	010
171 -89 213.78179297275	010
172 -89 213.781792885515	010
173 -89 213.78179313995	010
174 -89 213.78179288645	010
175 -89 213.781792856535	010
176 -89 213.781792861875	010
177 -89 213.781792998995	010
178 -89 213.78179287888	010
179 -89 213.78179278345	010
180 -89 213.78179284038	010
181 -89 213.7817928582	010
182 -89 213.781792934605	010
183 -89 213.781792776345	010
184 -89 213.78179285664	010
185 -89 213.781792590655	010
186 -89 213.78179279943	010
187 -89 213.781792909345	010
188 -89 213.7817929132	010
189 -89 213.78179285149	010
190 -89 213.78179296388	010
191 -89 213.781792899135	010
192 -89 213.781792571345	010
193 -89 213.78179295868	010
194 -89 213.7817926452	010
195 -89 213.781792837255	010
196 -89 213.781792800835	010
197 -89 213.78179274116	010
198 -89 213.781793091175	010
199 -89 213.78179286799	010
200 -89 213.781792913395	010
201 -89 213.781792958445	010
202 -89 213.78179277936	010
203 -89 213.78179268383	010
204 -89 213.78179274666	010
205 -89 213.781792772715	010
206 -89 213.78179277923	010
207 -89 213.781792818825	010
208 -89 213.781792988555	010
209 -89 213.78179293745	010
210 -89 213.78179296843	010
211 -89 213.781792852345	010
212 -89 213.78179284331	010
213 -89 213.78179280432	010
214 -89 213.781793058255	010
215 -89 213.78179273288	010
216 -89 213.781792789175	010
217 -89 213.78179278581	010
218 -89 213.78179285726	010
219 -89 213.78179297701	010
220 -89 213.78179285758	010
221 -89 213.78179284697	010
222 -89 213.78179287139	010
223 -89 213.78179303459	010
224 -89 213.781792648965	010
225 -89 213.78179280785	010
226 -89 213.781792876865	010
227 -89 213.78179293544	010
228 -89 213.78179270627	010
229 -89 213.781792948105	010
230 -89 213.78179286672	010
231 -89 213.781792936005	010
232 -89 213.78179285922	010
233 -89 213.781792860945	010
234 -89 213.781792865665	010
235 -89 213.781792974095	010
236 -89 213.78179286207	010
237 -89 213.781792867195	010
238 -89 213.781793016465	010
239 -89 213.78179306955	010
240 -89 198.93765123434	010
241 -89 198.93765128704	010
242 -89 198.93765114789	010
243 -89 198.937651208425	010
244 -89 198.937650959835	010
245 -89 198.937651165955	010
246 -89 198.93765118988	010
247 -89 198.937651097475	010
248 -89 198.937651240405	010
249 -89 198.937651110325	010
250 -89 198.93765106568	010
251 -89 198.93765109811	010
252 -89 198.937651254995	010
253 -89 198.93765099323	010
254 -89 198.93765082063	010
255 -89 198.93765107425	010
256 -89 198.9376511188	010
257 -89 198.93765109321	010
258 -89 198.937651162165	010
259 -89 198.93765106891	010
260 -89 198.93765109917	010
261 -89 198.93765112779	010
262 -89 198.93765111352	010
263 -89 198.937651155905	010
264 -89 198.93765123571	010
265 -89 198.937651169905	010
266 -89 198.93765113651	010
267 -89 198.937651120765	010
268 -89 198.93765109355	010
269 -89 198.937651062335	010
270 -89 198.93765111254	010
271 -89 198.937651160365	010
272 -89 198.93765114032	010
273 -89 198.937651249685	010
274 -89 198.93765122034	010
275 -89 198.937651195135	010
276 -89 198.93765121191	010
277 -89 198.937650942435	010
278 -89 198.93765119114	010
279 -89 198.93765107548	010
280 -89 198.937651088005	010
281 -89 198.93765102908	010
282 -89 198.93765114269	010
283 -89 198.937651245555	010
284 -89 198.93765113157	010
285 -89 198.937651209355	010
286 -89 198.937651189735	010
287 -89 198.93765112556	010
288 -89 198.937651161675	010
289 -89 198.93765110439	010
290 -89 198.93765121911	010
291 -89 198.93765108744	010
292 -89 198.937651073995	010
293 -89 198.937651068095	010
294 -89 198.937651120825	010
295 -89 198.937651090025	010
296 -89 198.937651114195	010
297 -89 198.93765106082	010
298 -89 198.937651134025	010
299 -89 198.93765112397	010
300 -89 198.937651119455	010
301 -89 198.93765106642	010
302 -89 198.93765107564	010
303 -89 198.937650957355	010
304 -89 198.93765110739	010
305 -89 198.937650892325	010
306 -89 198.937651236135	010
307 -89 198.93765100871	010
308 -89 198.93765122609	010
309 -89 198.937651260295	010
310 -89 198.937651147315	010
311 -89 198.93765101842	010
312 -89 198.93765109113	010
313 -89 198.9376510286	010
314 -89 198.93765103258	010
315 -89 198.937651147045	010
316 -89 198.93765105814	010
317 -89 198.93765096461	010
318 -89 198.93765126879	010
319 -89 198.937651175535	010
320 -89 198.93765107448	010
321 -89 198.937651023965	010
322 -89 198.93765099238	010
323 -89 198.93765111286	010
324 -89 198.93765107504	010
325 -89 198.93765109152	010
326 -89 198.937651198045	010
327 -89 198.93765115948	010
328 -89 198.937651152135	010
329 -89 198.937651147985	010
330 -89 198.937651264455	010
331 -89 198.937651105345	010
332 -89 198.93765115295	010
333 -89 198.93765102261	010
334 -89 198.93765113212	010
335 -89 198.937651083475	010
336 -89 198.937651082715	010
337 -89 198.93765107732	010
338 -89 198.93765100957	010
339 -89 198.93765107162	010
340 -89 198.937651076735	010
341 -89 198.93765099165	010
342 -89 198.93765109436	010
343 -89 198.93765125909	010
344 -89 198.93765109327	010
345 -89 198.937651010105	010
346 -89 198.93765109484	010
347 -89 198.93765092238	010
348 -89 198.937651052195	010
349 -89 198.937651073455	010
350 -89 198.93765118738	010
351 -89 198.937651088295	010
352 -89 198.93765108639	010
353 -89 198.93765112065	010
354 -89 198.937651191725	010
355 -89 198.937651082835	010
356 -89 198.93765109983	010
357 -89 198.937651367245	010
358 -89 198.93765118242	010
359 -89 198.937651184305	010
0 -88 198.93765108735	010
1 -88 198.937651325455	010
2 -88 198.937651121315	010
3 -88 198.93765099578	010
4 -88 198.937651173355	010
5 -88 198.937651012255	010
6 -88 198.937651091315	010
7 -88 198.937651146005	010
8 -88 198.9376511396	010
9 -88 198.93765113035	010
10 -88 198.937651178515	010
11 -88 198.937651146165	010
12 -88 198.937651196925	010
13 -88 198.937651179445	010
14 -88 198.93765121636	010
15 -88 198.93765112827	010
16 -88 198.93765116649	010
17 -88 198.937651129945	010
18 -88 198.93765116493	010
19 -88 198.937651124585	010
20 -88 198.93765114131	010
21 -88 198.937651137215	010
22 -88 198.93765116573	010
23 -88 198.937651139965	010
24 -88 198.937651049685	010
25 -88 198.93765114484	010
26 -88 198.937651128325	010
27 -88 198.937651166875	010
28 -88 198.937651164735	010
29 -88 198.93765112934	010
30 -88 198.93765116405	010
31 -88 198.93765112019	010
32 -88 198.93765116136	010
33 -88 198.937650984125	010
34 -88 198.937651173895	010
35 -88 198.9376511838	010
36 -88 198.93765114332	010
37 -88 198.9376511875	010
38 -88 198.937651039435	010
39 -88 198.937651104825	010
40 -88 198.93765118013	010
41 -88 198.93765111618	010
42 -88 198.93765116396	010
43 -88 198.93765116402	010
44 -88 198.937651122235	010
45 -88 198.93765113985	010
46 -88 198.93765117137	010
47 -88 198.93765103448	010
48 -88 198.93765086095	010
49 -88 198.937650926395	010
50 -88 198.93765109292	010
51 -88 198.93765113196	010
52 -88 198.93765120388	010
53 -88 198.937651274525	010
54 -88 198.93765096474	010
55 -88 198.937651178205	010
56 -88 198.93765110098	010
57 -88 198.937651035685	010
58 -88 198.93765102635	010
59 -88 198.93765117793	010
60 -88 198.93765107717	010
61 -88 198.93765104124	010
62 -88 198.937651141825	010
63 -88 198.937651191395	010
64 -88 198.93765113851	010
65 -88 198.937651209275	010
66 -88 198.937651076365	010
67 -88 198.937651001975	010
68 -88 198.937651068625	010
69 -88 198.937651012975	010
70 -88 198.93765121262	010
71 -88 198.93765101168	010
72 -88 198.93765110989	010
73 -88 198.937651245735	010
74 -88 198.93765116292	010
75 -88 198.93765110852	010
76 -88 198.937651171235	010
77 -88 198.93765112771	010
78 -88 198.93765114229	010
79 -88 198.937651144005	010
80 -88 198.93765119991	010
81 -88 198.93765116862	010
82 -88 198.937651218975	010
83 -88 198.937651133415	010
84 -88 198.9376511113	010
85 -88 198.9376509574	010
86 -88 198.93765099255	010
87 -88 198.937651170195	010
88 -88 198.93765100517	010
89 -88 198.937650790175	010
90 -88 198.937651124095	010
91 -88 198.937650962845	010
92 -88 198.937650852475	010
93 -88 198.93765105257	010
94 -88 198.937651166475	010
95 -88 198.93765119153	010
96 -88 198.937651163825	010
97 -88 198.937651214105	010
98 -88 198.93765102744	010
99 -88 198.93765108913	010
100 -88 198.937651140075	010
101 -88 198.93765106973	010
102 -88 198.937651066665	010
103 -88 198.937651135275	010
104 -88 198.93765105832	010
105 -88 198.937651094485	010
106 -88 198.93765113833	010
107 -88 198.93765112127	010
108 -88 198.93765103832	010
109 -88 198.937650919925	010
110 -88 198.937651101945	010
111 -88 198.937651100725	010
112 -88 198.93765124379	010
113 -88 198.937651349	010
114 -88 198.93765097917	010
115 -88 198.93765113983	010
116 -88 198.93765110381	010
117 -88 198.937651046175	010
118 -88 198.937651015025	010
119 -88 198.93765113443	010
120 -88 198.937651046665	010
121 -88 198.937651051525	010
122 -88 198.937651123525	010
123 -88 198.93765104929	010
124 -88 198.93765114613	010
125 -88 199.419452882695	010
126 -88 198.91945284289	010
127 -88 198.419452884555	010
128 -88 198.93765113161	010
129 -88 198.9376510505	010
130 -88 198.93765103478	010
131 -88 198.937651022665	010
132 -88 198.93765106629	010
133 -88 199.4376511433	010
134 -88 198.919453167815	010
135 -88 198.91945308229	010
136 -88 199.419452971585	010
137 -88 199.41945292424	010
138 -88 199.419453014565	010
139 -88 199.419453056895	010
140 -88 199.43765113617	010
141 -88 198.93765101466	010
142 -88 198.93765119994	010
143 -88 198.91945304277	010
144 -88 199.41945303053	010
145 -88 199.419452910625	010
146 -88 199.419453164755	010
147 -88 199.419452947855	010
148 -88 199.41945323071	010
149 -88 199.41945293526	010
150 -88 199.41945284592	010
151 -88 199.419453012785	010
152 -88 199.419453068895	010
153 -88 199.41945302389	010
154 -88 199.41945284933	010
155 -88 199.41945305253	010
156 -88 199.41945302165	010
157 -88 199.419453058735	010
158 -88 199.419453006845	010
159 -88 199.419453075745	010
160 -88 199.41945312154	010
161 -88 199.41945302861	010
162 -88 199.41945307447	010
163 -88 199.419453029755	010
164 -88 198.919453094995	010
165 -88 198.91945300134	010
166 -88 198.93765104797	010
167 -88 198.93765124113	010
168 -88 198.93765108339	010
169 -88 199.43765093642	010
170 -88 199.41945303761	010
171 -88 213.781792833975	010
172 -88 213.7817928122	010
173 -88 213.781792680905	010
174 -88 213.781792799715	010
175 -88 213.78179271666	010
176 -88 213.781792955105	010
177 -88 213.781792860685	010
178 -88 213.781792756235	010
179 -88 213.781792793905	010
180 -88 213.78179287768	010
181 -88 213.78179292727	010
182 -88 213.78179282685	010
183 -88 213.78179286489	010
184 -88 213.78179294632	010
185 -88 213.78179281222	010
186 -88 213.781792911545	010
187 -88 213.78179292909	010
188 -88 213.78179282102	010
189 -88 213.781792878685	010
190 -88 213.781792887725	010
191 -88 213.781792803245	010
192 -88 213.781792869485	010
193 -88 213.7817928628	010
194 -88 213.78179300846	010
195 -88 213.781792691195	010
196 -88 213.781792656085	010
197 -88 213.78179277654	010
198 -88 213.781792772675	010
199 -88 213.78179278487	010
200 -88 213.78179263081	010
201 -88 213.781792872715	010
202 -88 213.781792811615	010
203 -88 213.781792931775	010
204 -88 213.78179279281	010
205 -88 213.781792814955	010
206 -88 213.78179290301	010
207 -88 213.781792818285	010
208 -88 213.781792872	010
209 -88 213.781792849475	010
210 -88 213.78179273278	010
211 -88 213.781792992585	010
212 -88 213.78179278992	010
213 -88 213.781792679345	010
214 -88 213.781792823185	010
215 -88 213.78179292023	010
216 -88 213.781792846915	010
217 -88 213.781792886315	010
218 -88 213.781792838375	010
219 -88 213.78179289014	010
220 -88 213.78179283249	010
221 -88 213.781792857035	010
222 -88 213.781792888885	010
223 -88 213.78179283766	010
224 -88 213.781792885245	010
225 -88 213.78179284382	010
226 -88 213.781792820855	010
227 -88 213.781792858295	010
228 -88 213.781792823155	010
229 -88 213.781792849645	010
230 -88 213.781792823115	010
231 -88 213.781792870985	010
232 -88 213.781792825885	010
233 -88 213.781792858165	010
234 -88 213.78179283473	010
235 -88 213.781792724515	010
236 -88 213.781792819945	010
237 -88 213.78179281725	010
238 -88 213.781792829725	010
239 -88 213.781792850725	010
240 -88 198.93765114997	010
241 -88 198.937651048465	010
242 -88 198.93765108584	010
243 -88 198.937651143355	010
244 -88 198.937651074485	010
245 -88 198.93765111255	010
246 -88 198.937650929825	010
247 -88 198.93765109779	010
248 -88 198.937651102935	010
249 -88 198.93765115483	010
250 -88 198.937651143695	010
251 -88 198.93765102161	010
252 -88 198.937651227635	010
253 -88 198.937651228975	010
254 -88 198.937651021465	010
255 -88 198.93765116674	010
256 -88 198.93765119591	010
257 -88 198.93765106961	010
258 -88 198.937651161885	010
259 -88 198.937651088855	010
260 -88 198.93765116631	010
261 -88 198.937651070875	010
262 -88 198.9376511507	010
263 -88 198.93765106862	010
264 -88 198.93765115236	010
265 -88 198.937651072475	010
266 -88 198.93765114037	010
267 -88 198.937651068705	010
268 -88 198.937651267815	010
269 -88 198.937651070405	010
270 -88 198.937651161375	010
271 -88 198.93765107921	010
272 -88 198.93765116161	010
273 -88 198.93765115803	010
274 -88 198.9376510817	010
275 -88 198.93765116214	010
276 -88 198.937651165765	010
277 -88 198.93765125136	010
278 -88 198.9376511553	010
279 -88 198.937651170725	010
