   2544.4228920321475       -55.584254269162891     
   5089.4979990491429       -55.584254269162891     
   7635.1473192726144       -55.584254269162891     
   10181.019410073948       -55.584254269162891     
   12727.713954851990       -55.584254269162891     
   15274.636704550565       -55.584254269162891     
   17822.249333563195       -57.112022334216277     
   20370.603168790538       -57.112022334216277     
   22919.541600150289       -57.112022334216277     
   25469.059780881475       -57.112022334216277     
   28018.774615204682       -57.112022334216277     
   30569.240864488933       -57.112022334216277     
   33120.175667749383       -57.112022334216277     
   35671.792478121773       -57.112022334216277     
   38223.894458893177       -57.112022334216277     
   40776.559559744630       -57.112022334216277     
   43330.145771091811       -57.112022334216277     
   45883.903239304425       -57.112022334216277     
   48438.111778716528       -57.112022334216277     
   50992.314302230086       -57.112022334216277     
   53546.943761598697       -57.112022334216277     
   56101.987520345749       -57.112022334216277     
   58657.256170005101       -57.112022334216277     
   61213.091604092529       -57.112022334216277     
   63769.085422117882       -57.112022334216277     
   66325.573986691335       -57.112022334216277     
   68882.589620526356       -57.112022334216277     
   71440.468418954741       -57.112022334216277     
   73998.775448439730       -57.112022334216277     
   76557.747683804686       -57.112022334216277     
   79116.800804964048       -57.112022334216277     
   81675.658060057525       -57.112022334216277     
   84235.163867459676       -57.112022334216277     
   86794.757950728337       -57.112022334216277     
   89354.621592533629       -57.112022334216277     
   91914.934029110693       -57.112022334216277     
   94475.293186939540       -57.112022334216277     
   97036.116467477215       -57.112022334216277     
   99597.250601881256       -57.112022334216277     
   102158.95994295336       -57.112022334216277     
   104721.34783077973       -57.112022334216277     
   107284.12743599863       -57.112022334216277     
   109847.40803887589       -57.112022334216277     
   112411.18029982943       -57.112022334216277     
   114975.24099308679       -57.112022334216277     
   117539.73422014553       -57.112022334216277     
   120104.53579871124       -57.112022334216277     
   122669.11727417026       -57.112022334216277     
   125234.32064134555       -57.112022334216277     
   127799.88994703490       -57.112022334216277     
   130365.59578716125       -57.112022334216277     
   132932.03498233357       -57.112022334216277     
   135498.96636466045       -57.112022334216277     
   138066.30719182739       -57.112022334216277     
   140634.12955063750       -57.112022334216277     
   143202.60684883245       -57.112022334216277     
   145771.59673436254       -57.112022334216277     
   148340.83733127866       -57.112022334216277     
   150910.23215386478       -57.112022334216277     
   153479.91587118292       -57.112022334216277     
   156050.35634971826       -57.112022334216277     
   158621.23770071016       -57.112022334216277     
   161192.64520318818       -57.112022334216277     
   163764.29068328437       -57.112022334216277     
   166336.04817986471       -57.112022334216277     
