 subvd212   25469.059780881475        3957.8476649386557        8206.6229287863134     
 subvd212   50992.314302230086        3927.4505503639689        8206.0696922041298     
 subvd212   76557.747683804686        3901.7800222669712        8213.5711885193068     
 subvd212   102158.95994295336        3888.4359809649727        8199.3428860262211     
 subvd212   127799.88994703490        3869.8599588346224        8202.1789284676797     
 subvd212   153479.91587118292        3851.1476297820655        8208.7265100029090     
 subvd212   179198.71860370651        3835.2576949290396        8214.2618990362607     
 subvd212   204946.35441909387        3816.4077503989702        8226.3342002189347     
 subvd212   230727.29872482302        3808.8136478357687        8252.0348679859944     
 subvd212   256531.19185955281        3817.5795736825321        8257.1679317947528     
 subvd212   282359.33031619759        3817.2975750005526        8283.6365250790641     
 subvd212   308207.49468307145        3817.6902702159523        8308.1692937194166     
 subvd212   334068.40960794105        3817.6567633153068        8328.2078421595143     
 subvd212   359949.42488373537        3814.3793196341917        8365.7521954650674     
 subvd212   385837.65237247519        3833.9535530519834        8389.6195258089974     
 subvd212   411733.86640169861        3846.9557612220701        8416.1004662386877     
 subvd212   437638.06605278514        3857.5133616229687        8440.0087540779896     
 subvd212   463546.66389864072        3867.9829619873371        8479.0253999299857     
 subvd212   489463.17918809329        3875.6445668071178        8509.8295876765424     
 subvd212   512955.39330595045        3882.9468414161697        8536.0583214284234     
 subvd212   538866.25631231570        3913.5709151570732        8568.5598493576235     
 subvd212   564781.21754370013        3937.4565459566134        8600.1367068803193     
 subvd212   590692.06939164607        3955.0125773142854        8632.9216213346881     
 subvd212   616609.40082079684        3971.3103653494954        8672.0099522328219     
 subvd212   642520.77807676024        3979.6356156988859        8707.2100286158620     
 subvd212   668430.74851634959        4002.1751654387972        8724.6495892658822     
 subvd212   694344.04967434215        4031.7598329417151        8761.6467239191679     
 subvd212   720258.11319267319        4058.3782100916160        8798.7153439363701     
 subvd212   746178.61191786698        4072.2867396505708        8846.4803104880139     
 subvd212   772103.54015655792        4088.5898207778496        8866.2632371766285     
 subvd212   798028.85359762132        4110.6999860362330        8899.3706644366721     
 subvd212   823958.59117364779        4139.0938511923878        8927.6673258138544     
 subvd212   849891.51521405485        4154.5542793548084        8952.1132203729758     
 subvd212   875826.37824450573        4176.9252641921439        8980.0962229822489     
 subvd212   901767.40534018388        4180.9339704315562        9035.1316237976571     
 subvd212   927708.73822260683        4211.5189831410562        9041.3651722679733     
 subvd212   953678.13145389757        4233.6533577568525        9082.6254621596836     
 subvd212   979651.79233696440        4253.4179869429354        9101.0348874595347     
 subvd212   1005198.9362570655        4266.5310924808491        9144.8600418996339     
 subvd212   1031197.2762401062        4290.6770779955659        9159.9428418080515     
 subvd212   1057204.7665777982        4319.1861649357525        9200.1130955230110     
 subvd212   1083232.9650415261        4332.2156821151193        9209.6372868889193     
 subvd212   1109269.7326509550        4372.8328802023461        9263.4773388827871     
 subvd212   1135312.5400362529        4392.1959119428348        9291.0309754372120     
 subvd212   1161376.2803773773        4419.4557733190750        9345.5944308770067     
 subvd212   1187445.7822603281        4429.9964952131459        9362.7399696548400     
 subvd212   1213538.4740837696        4462.8690084136088        9379.8435914015590     
 subvd212   1239660.4809813986        4461.2696358130061        9411.2087537600019     
 subvd212   1265784.2955893215        4487.6904580496566        9426.1651618365195     
 subvd212   1291938.2063018540        4488.0959889969681        9468.2301798098451     
 subvd212   1318097.9094463314        4513.3043622959976        9461.7547894884701     
 subvd212   1344285.5744732786        4527.2043146376882        9497.0999867734281     
 subvd212   1370505.5265553740        4527.0595247826604        9508.3276303143866     
 subvd212   1396756.4073620522        4557.4829202398705        9568.3325037107898     
 subvd212   1423033.4087193708        4547.8741994961119        9562.7297974072990     
 subvd212   1449340.8680757990        4587.4990961876265        9560.5117854850414     
 subvd212   1475709.0515177937        4592.5626242176904        9621.5188144751355     
 subvd212   1500000.0000000000        4599.3982037594296        9642.8331270582185     
 subvd212   1526443.3749958877        4607.6600525393333        9684.3914598870160     
 subvd212   1552930.0186238431        4618.5559917496221        9663.0796179080080     
 subvd212   1579481.5744101903        4669.4999934005400        9716.1063026525790     
 subvd212   1606093.6046240714        4679.1993664113606        9781.2638349118970     
 subvd212   1632727.8638582448        4670.6906112828328        9762.3529774885828     
 subvd212   1659502.9390143447        4739.2543497238767        9882.0602832171244     
 subvd212   1686289.3911507740        4687.5062173924316        9860.3598285502267     
 subvd212   1713098.3026524284        4740.0744702062821        9962.8927796908811     
 subvd212   1740107.2975279784        4730.6832073523829        9946.4134705889173     
 subvd212   1767096.5840099358        4754.8701851851310        9902.2702383201286     
 subvd212   1794325.8631314174        4943.6971207090292        10287.451195429288     
 subvd212   1821779.9521372777        4822.1520997278376        10127.333917280326     
 subvd212   1849121.3737548904        4805.2129499894945        10111.523669116648     
 subvd212   1876649.8751149150        4796.0972189339564        10137.340259263254     
 subvd212   1904092.6094846537        4780.3291892254711        10054.196336142993     
 subvd212   1931731.2797613938        5005.7282566244257        10232.193342518529     
 subvd212   1960133.0199721560        4978.8993842408463        10419.310688998234     
 subvd212   1988049.1800324807        4906.5289234061356        10306.994920887393     
 subvd212   2014168.1482625951        4999.9665685918471        10433.041965886128     
 subvd212   2042292.7162315012        4915.2703979802054        10235.219557310475     
 subvd212   2070371.0874423641        5318.5295828686985        10950.772410123865     
 subvd212   2099008.2604239439        5250.1574851704727        10630.867304918806     
 subvd212   2127646.3366606086        4864.6155154735152        10188.129749700316     
 subvd212   2156150.2523048907        5294.6172859112312        10791.769354093371     
 subvd212   2184959.6225931165        5221.3830721653212        10660.413340422625     
 subvd212   2213769.6230224199        5017.2294853726025        10440.419512344208     
 subvd212   2242579.6234517228        5178.2066301499435        10644.963277086603     
 subvd212   2271231.2807736839        4910.6504054590259        10266.250802970339     
 subvd212   2299974.1303957715        5069.0547050955884        10500.167615152739     
 subvd212   2328784.1308250725        5306.6219995283955        10825.727367928841     
 subvd212   2357560.7621780401        4832.8005947521697        10146.937628578657     
 subvd212   2386350.7961984989        5290.2128306137029        10817.131697214307     
 subvd212   2415160.7966278000        5194.9294194277036        10693.903741946386     
 subvd212   2443970.7970571010        4963.2612841859282        10295.700155402754     
 subvd212   2472780.7974864021        5257.6444053281393        10814.633697143789     
 subvd212   2500000.0000000000        5239.7677927977074        10689.484596476022     
 subvd212   2528810.0004293011        4932.1754426925090        10368.899183966789     
 subvd212   2557620.0008586021        5440.9841933080988        11035.764227331787     
 subvd212   2586430.0012879032        5027.2826093848689        10349.199102934537     
 subvd212   2615240.0017172042        4857.2232186660676        10200.599596490521     
 subvd212   2644050.0021465053        5176.1743546857488        10703.545051192907     
 subvd212   2672860.0025758063        4826.1657703048968        10084.662660037564     
 subvd212   2701670.0030051074        4800.2363451444362        9998.8821813736886     
 subvd212   2730480.0034344085        5187.9641682764814        10658.607006478514     
 subvd212   2759290.0038637095        5153.5275474580858        10578.182400144748     
 subvd212   2788100.0042930106        4769.6178509712972        10034.236942062234     
 subvd212   2816910.0047223116        5181.7728271337755        10573.846529094822     
 subvd212   2845720.0051516122        5135.9980147011365        10475.291528439280     
 subvd212   2874530.0055809133        4976.0977743559151        10174.173301225010     
 subvd212   2903340.0060102143        5053.5842493938189        10449.622200338979     
 subvd212   2932150.0064395154        4882.3262101831106        10174.203785189600     
 subvd212   2960960.0068688164        4925.6677398422744        10227.730179475408     
 subvd212   2989770.0072981175        5078.7567126286358        10383.900182228765     
 subvd212   3017286.0002575805        4908.3868157642773        10191.829319361897     
 subvd212   3046096.0006868816        4750.9062979769596        10001.368679284540     
 subvd212   3074906.0011161827        4959.0303102875387        10320.438340146002     
 subvd212   3103716.0015454837        5062.5539986422882        10333.559199215953     
 subvd212   3132526.0019747848        5056.4033775013231        10298.296213368090     
 subvd212   3161336.0024040858        4877.6922082250412        10216.415978145187     
 subvd212   3190146.0028333869        4893.1045897612594        10104.286552529216     
 subvd212   3218956.0032626879        4796.9259124188320        9915.2527950956974     
 subvd212   3247766.0036919890        4702.0046635546387        9866.1221753345853     
 subvd212   3276576.0041212901        5116.0552729854171        10459.899902763247     
 subvd212   3305386.0045505911        4744.2124911663905        9851.6147662037201     
 subvd212   3334196.0049798922        4817.4418722357805        9903.4099420634939     
 subvd212   3363006.0054091932        4971.5449504132721        10321.748450906656     
 subvd212   3391816.0058384943        4926.8344384953625        10120.089850280810     
 subvd212   3420626.0062677953        4881.6857741527865        9960.1613310187622     
 subvd212   3449338.4335470735        4681.1213997784189        9613.4769059908613     
 subvd212   3478148.4339763746        4767.4843916193640        9934.8593898789914     
 subvd212   3505762.0000858600        4814.5945243054011        9870.0832332049704     
 subvd212   3534333.2551411991        4769.4936528629414        9505.0214438174389     
 subvd212   3562878.3510408918        4684.7640495062906        9857.1703877264972     
 subvd212   3591688.3514701929        4897.9972260229106        10062.632964471797     
 subvd212   3620258.0348924589        4790.4068361988984        9649.1662131941484     
 subvd212   3648559.8674252238        4765.5964552568275        9800.3522143025839     
 subvd212   3677273.0723056565        4683.4158301948100        9767.6439807646075     
 subvd212   3705867.0605893903        4709.3589814893248        9617.1430349559232     
 subvd212   3734259.4541120147        4776.0405825534472        9619.4124809532532     
 subvd212   3762727.5514807780        4788.0371050047788        9629.6233992567577     
 subvd212   3791332.2653716742        4695.8847187774918        9681.8223730181126     
 subvd212   3819857.6362374891        4751.6208892160148        9683.9667419610141     
 subvd212   3848137.2685498311        4705.1544195760944        9469.8363603475555     
 subvd212   3876219.2199616479        4663.7160550598155        9428.1706947178154     
 subvd212   3904833.6252252352        4602.5079189754515        9548.3487572539143     
 subvd212   3933257.4831139068        4766.8499493807531        9554.6136189644276     
 subvd212   3961301.8264707066        4720.1429668723586        9535.0058640745756     
 subvd212   3989600.2216996108        4685.9569822347603        9445.1367158574976     
 subvd212   4017003.5597820496        4580.4778244974113        9476.8402687168891     
 subvd212   4045215.4445657604        4693.3710653564285        9478.6834872108138     
 subvd212   4073756.7137943362        4787.5163074028605        9643.3616350330558     
 subvd212   4101815.9955671942        4707.4233332874437        9441.1372622089602     
 subvd212   4130103.1148825097        4535.3743939568558        9351.6758017259381     
 subvd212   4158649.7287460398        4759.4695893763874        9548.5266864324003     
 subvd212   4186638.0165235470        4798.0931526601935        9515.4050663415401     
 subvd212   4214541.7901797155        4622.4253123490425        9142.7529391933149     
 subvd212   4242290.1313636964        4740.0054290797407        9400.2381321753728     
 subvd212   4270381.4509140374        4668.4160270421480        9378.3925020967035     
 subvd212   4298471.3411771543        4729.1027586141554        9540.8646596887374     
 subvd212   4326487.9901363412        4803.3369510107459        9432.3374322441541     
 subvd212   4354018.2367489319        4697.5434429777142        9143.5664083131578     
 subvd212   4381880.1899223812        4638.4614348308651        9368.7103553878715     
 subvd212   4410680.2266976563        4871.3973931295668        9668.7919508279083     
 subvd212   4438722.0490242634        4713.8110530544845        9457.6270330023435     
 subvd212   4466436.3363791779        4788.6826070171765        9226.5854729884049     
 subvd212   4494256.1660326906        5027.8003086201625        9581.2308144513390     
 subvd212   4520100.5260194736        4768.4822069666825        9788.2650789436739     
 subvd212   4548330.6998794097        4786.3794869993662        9446.4882222050310     
 subvd212   4576313.5778688695        4786.1062545555733        9471.1154250780437     
 subvd212   4604100.8320627576        4802.4284524878849        9289.7335867878191     
 subvd212   4631524.0460932162        4777.2276603032888        9291.3457583590953     
 subvd212   4660198.1813324066        4906.8465000967162        9781.9160079294452     
 subvd212   4688765.9601573925        4886.3024804072393        9629.4026878319983     
