 subvrms212   25469.059780881475       4.39405997903609333E-002  2.08291776464141973E-002
 subvrms212   50992.314302230086       4.39401026598496003E-002  2.08366174772669603E-002
 subvrms212   76557.747683804686       4.39335750760853280E-002  2.08420997706324322E-002
 subvrms212   102158.95994295336       4.39434855272747699E-002  2.08543863692789051E-002
 subvrms212   127799.88994703490       4.39406841684935601E-002  2.08610783918062627E-002
 subvrms212   153479.91587118292       4.39351161389990447E-002  2.08669130298821080E-002
 subvrms212   179198.71860370651       4.39295329423536746E-002  2.08725895288030885E-002
 subvrms212   204946.35441909387       4.39194203096628932E-002  2.08765681994597489E-002
 subvrms212   230727.29872482302       4.38987297329973547E-002  2.08758900571120939E-002
 subvrms212   256531.19185955281       4.38952232679387308E-002  2.08824391322481248E-002
 subvrms212   282359.33031619759       4.38744358604122864E-002  2.08816964260024364E-002
 subvrms212   308207.49468307145       4.38549028763671675E-002  2.08814631609094102E-002
 subvrms212   334068.40960794105       4.38387794201799130E-002  2.08827470526074810E-002
 subvrms212   359949.42488373537       4.38082559506998495E-002  2.08780461420523603E-002
 subvrms212   385837.65237247519       4.37905186743188721E-002  2.08785654144092031E-002
 subvrms212   411733.86640169861       4.37701187544666317E-002  2.08778248810506176E-002
 subvrms212   437638.06605278514       4.37516772663568004E-002  2.08780304337491014E-002
 subvrms212   463546.66389864072       4.37196772633344083E-002  2.08725209139571412E-002
 subvrms212   489463.17918809329       4.36948612541399814E-002  2.08701553984842816E-002
 subvrms212   512955.39330595045       4.36738230529709476E-002  2.08685772472095889E-002
 subvrms212   538866.25631231570       4.36493043501896966E-002  2.08658311942483132E-002
 subvrms212   564781.21754370013       4.36251064769231922E-002  2.08635410492806726E-002
 subvrms212   590692.06939164607       4.35985018196371199E-002  2.08601591832646878E-002
 subvrms212   616609.40082079684       4.35660805451813238E-002  2.08542894585010789E-002
 subvrms212   642520.77807676024       4.35375195560721712E-002  2.08501332288908402E-002
 subvrms212   668430.74851634959       4.35249581940232999E-002  2.08524758502151124E-002
 subvrms212   694344.04967434215       4.34958630249325032E-002  2.08479467379227151E-002
 subvrms212   720258.11319267319       4.34660054286391193E-002  2.08429489516732923E-002
 subvrms212   746178.61191786698       4.34255185193781687E-002  2.08337642120262068E-002
 subvrms212   772103.54015655792       4.34097863206594145E-002  2.08347224871762784E-002
 subvrms212   798028.85359762132       4.33830525752701285E-002  2.08307623188679764E-002
 subvrms212   823958.59117364779       4.33609943504716586E-002  2.08291352247969193E-002
 subvrms212   849891.51521405485       4.33405178881548989E-002  2.08279859001870571E-002
 subvrms212   875826.37824450573       4.33167960292039911E-002  2.08256349834266587E-002
 subvrms212   901767.40534018388       4.32685623087603541E-002  2.08132598999201668E-002
 subvrms212   927708.73822260683       4.32647161746928036E-002  2.08186343661842833E-002
 subvrms212   953678.13145389757       4.32289666795989680E-002  2.08116470211486410E-002
 subvrms212   979651.79233696440       4.32142965232193421E-002  2.08127158638667653E-002
 subvrms212   1005198.9362570655       4.31754648280224460E-002  2.08035319797947003E-002
 subvrms212   1031197.2762401062       4.31634257272451999E-002  2.08063386493028413E-002
 subvrms212   1057204.7665777982       4.31310301289505801E-002  2.07995052349214185E-002
 subvrms212   1083232.9650415261       4.31239964919788860E-002  2.08035287791551622E-002
 subvrms212   1109269.7326509550       4.30804545789550686E-002  2.07897490365327245E-002
 subvrms212   1135312.5400362529       4.30567622477992240E-002  2.07845343073893435E-002
 subvrms212   1161376.2803773773       4.30103021267614696E-002  2.07728074062677633E-002
 subvrms212   1187445.7822603281       4.29961789608040712E-002  2.07737606134242615E-002
 subvrms212   1213538.4740837696       4.29816903975058576E-002  2.07749277511533291E-002
 subvrms212   1239660.4809813986       4.29508058836072723E-002  2.07698358638376962E-002
 subvrms212   1265784.2955893215       4.29388021748288301E-002  2.07714776647467854E-002
 subvrms212   1291938.2063018540       4.29012571899140688E-002  2.07634102812280057E-002
 subvrms212   1318097.9094463314       4.29082993527195658E-002  2.07732246804328731E-002
 subvrms212   1344285.5744732786       4.28756867449761325E-002  2.07668947741969229E-002
 subvrms212   1370505.5265553740       4.28624029853621816E-002  2.07689792924635429E-002
 subvrms212   1396756.4073620522       4.28098994900126609E-002  2.07539163640327144E-002
 subvrms212   1423033.4087193708       4.28134058584796612E-002  2.07624560265482136E-002
 subvrms212   1449340.8680757990       4.28166036846326648E-002  2.07711160445506089E-002
 subvrms212   1475709.0515177937       4.27616022713468574E-002  2.07552341946329530E-002
 subvrms212   1500000.0000000000       4.27463324200678396E-002  2.07567883437225625E-002
 subvrms212   1526443.3749958877       4.27106681295282911E-002  2.07486379295135012E-002
 subvrms212   1552930.0186238431       4.27417826770018008E-002  2.07694001946670224E-002
 subvrms212   1579481.5744101903       4.26977798861715718E-002  2.07594975979550657E-002
 subvrms212   1606093.6046240714       4.26514234604072409E-002  2.07490354756430309E-002
 subvrms212   1632727.8638582448       4.26889376894371772E-002  2.07730061553313035E-002
 subvrms212   1659502.9390143447       4.25831796545839900E-002  2.07375186512271346E-002
 subvrms212   1686289.3911507740       4.26117433467301868E-002  2.07568292315938596E-002
 subvrms212   1713098.3026524284       4.25350995977415089E-002  2.07329186584428796E-002
 subvrms212   1740107.2975279784       4.25282463792443846E-002  2.07369104440733691E-002
 subvrms212   1767096.5840099358       4.25741215058689920E-002  2.07634942675730856E-002
 subvrms212   1794325.8631314174       4.21548290633139977E-002  2.06010854532184574E-002
 subvrms212   1821779.9521372777       4.23323268239673353E-002  2.06790475088462766E-002
 subvrms212   1849121.3737548904       4.23627098941812621E-002  2.07001417874551445E-002
 subvrms212   1876649.8751149150       4.23329533607576733E-002  2.06946712586177535E-002
 subvrms212   1904092.6094846537       4.24244894819094803E-002  2.07395669102821423E-002
 subvrms212   1931731.2797613938       4.22529522818253025E-002  2.06771337513079988E-002
 subvrms212   1960133.0199721560       4.20122678121128967E-002  2.05885179391490578E-002
 subvrms212   1988049.1800324807       4.21692595693301045E-002  2.06587365268595113E-002
 subvrms212   2014168.1482625951       4.20217296055342415E-002  2.06060524084499576E-002
 subvrms212   2042292.7162315012       4.21895314348271766E-002  2.06810314771196067E-002
 subvrms212   2070371.0874423641       4.15181818265834487E-002  2.04244016111670285E-002
 subvrms212   2099008.2604239439       4.18597769041568271E-002  2.05624804949743646E-002
 subvrms212   2127646.3366606086       4.22505209118505670E-002  2.07300083656720667E-002
 subvrms212   2156150.2523048907       4.16367894440370784E-002  2.04927083126655862E-002
 subvrms212   2184959.6225931165       4.17861040069460662E-002  2.05577670954449863E-002
 subvrms212   2213769.6230224199       4.19619212735314814E-002  2.06377761446844207E-002
 subvrms212   2242579.6234517228       4.18159457495178577E-002  2.05844169808768913E-002
 subvrms212   2271231.2807736839       4.21359327915910298E-002  2.07216406345984705E-002
 subvrms212   2299974.1303957715       4.18798971032167330E-002  2.06295605946243445E-002
 subvrms212   2328784.1308250725       4.15879528519521244E-002  2.05194143461842615E-002
