mat02    2.5444228920E+03    4.2435671073E+02    1.4752794086E+06    6.6300003606E+05    6.6992794770E+05    0.0000000000E+00    0.0000000000E+00
mat02    5.0894979990E+03    4.2434885888E+02    1.4752575087E+06    6.6299990693E+05    6.6992794635E+05    0.0000000000E+00    0.0000000000E+00
mat02    7.6351473193E+03    4.2434100486E+02    1.4752356319E+06    6.6299977559E+05    6.6992794501E+05    0.0000000000E+00    0.0000000000E+00
mat02    1.0181019410E+04    4.2433315271E+02    1.4752137911E+06    6.6299964427E+05    6.6992794366E+05    0.0000000000E+00    0.0000000000E+00
mat02    1.2727713955E+04    4.2432529989E+02    1.4751919821E+06    6.6299951293E+05    6.6992794231E+05    0.0000000000E+00    0.0000000000E+00
mat02    1.5274636705E+04    4.2431744229E+02    1.4751706574E+06    6.6299938151E+05    6.6992794096E+05    0.0000000000E+00    0.0000000000E+00
mat02    1.7822249334E+04    4.2430958562E+02    1.4751493982E+06    6.6299925010E+05    6.6992793961E+05    0.0000000000E+00    0.0000000000E+00
mat02    2.0370603169E+04    4.2430173342E+02    1.4751281341E+06    6.6299911876E+05    6.6992793827E+05    0.0000000000E+00    0.0000000000E+00
mat02    2.2919541600E+04    4.2429388089E+02    1.4751072607E+06    6.6299898741E+05    6.6992793692E+05    0.0000000000E+00    0.0000000000E+00
mat02    2.5469059781E+04    4.2428602700E+02    1.4750867794E+06    6.6299885604E+05    6.6992793557E+05    0.0000000000E+00    0.0000000000E+00
mat02    2.8018774615E+04    4.2427817159E+02    1.4750666334E+06    6.6299872463E+05    6.6992793422E+05    0.0000000000E+00    0.0000000000E+00
mat02    3.0569240864E+04    4.2427031449E+02    1.4750467763E+06    6.6299859319E+05    6.6992793287E+05    0.0000000000E+00    0.0000000000E+00
mat02    3.3120175668E+04    4.2426245538E+02    1.4750271692E+06    6.6299846171E+05    6.6992793153E+05    0.0000000000E+00    0.0000000000E+00
mat02    3.5671792478E+04    4.2425459595E+02    1.4750075914E+06    6.6299833023E+05    6.6992793018E+05    0.0000000000E+00    0.0000000000E+00
mat02    3.8223894459E+04    4.2424673666E+02    1.4749879643E+06    6.6299817208E+05    6.6992792883E+05    0.0000000000E+00    0.0000000000E+00
mat02    4.0776559560E+04    4.2423888164E+02    1.4749688198E+06    6.6299800728E+05    6.6992792748E+05    0.0000000000E+00    0.0000000000E+00
mat02    4.3330145771E+04    4.2423102290E+02    1.4749500647E+06    6.6299784246E+05    6.6992792613E+05    0.0000000000E+00    0.0000000000E+00
mat02    4.5883903239E+04    4.2422316412E+02    1.4749317293E+06    6.6299767772E+05    6.6992830721E+05    0.0000000000E+00    0.0000000000E+00
mat02    4.8438111779E+04    4.2421530658E+02    1.4749136535E+06    6.6299751304E+05    6.6992877532E+05    0.0000000000E+00    0.0000000000E+00
mat02    5.0992314302E+04    4.2420744722E+02    1.4748955772E+06    6.6299734840E+05    6.6992924215E+05    0.0000000000E+00    0.0000000000E+00
mat02    5.3546943762E+04    4.2419959091E+02    1.4748777901E+06    6.6299718388E+05    6.6992971643E+05    0.0000000000E+00    0.0000000000E+00
mat02    5.6101987520E+04    4.2419173635E+02    1.4748600401E+06    6.6299701945E+05    6.6993018936E+05    0.0000000000E+00    0.0000000000E+00
mat02    5.8657256170E+04    4.2418388281E+02    1.4748423516E+06    6.6299685510E+05    6.6993066252E+05    0.0000000000E+00    0.0000000000E+00
mat02    6.1213091604E+04    4.2417602945E+02    1.4748247245E+06    6.6299669087E+05    6.6993113727E+05    0.0000000000E+00    0.0000000000E+00
mat02    6.3769085422E+04    4.2416817398E+02    1.4748072885E+06    6.6299652666E+05    6.6993161798E+05    0.0000000000E+00    0.0000000000E+00
mat02    6.6325573987E+04    4.2416032054E+02    1.4747900623E+06    6.6299636255E+05    6.6993210550E+05    0.0000000000E+00    0.0000000000E+00
mat02    6.8882589621E+04    4.2415246368E+02    1.4747728891E+06    6.6299619845E+05    6.6993259509E+05    0.0000000000E+00    0.0000000000E+00
mat02    7.1440468419E+04    4.2414460153E+02    1.4747557355E+06    6.6299603430E+05    6.6993308566E+05    0.0000000000E+00    0.0000000000E+00
mat02    7.3998775448E+04    4.2413673712E+02    1.4747385876E+06    6.6299587012E+05    6.6993357640E+05    0.0000000000E+00    0.0000000000E+00
mat02    7.6557747684E+04    4.2412887174E+02    1.4747216399E+06    6.6299570599E+05    6.6993407523E+05    0.0000000000E+00    0.0000000000E+00
mat02    7.9116800805E+04    4.2412100434E+02    1.4747046972E+06    6.6299554185E+05    6.6993457503E+05    0.0000000000E+00    0.0000000000E+00
mat02    8.1675658060E+04    4.2411314294E+02    1.4746878735E+06    6.6299537788E+05    6.6993507944E+05    0.0000000000E+00    0.0000000000E+00
mat02    8.4235163867E+04    4.2410529171E+02    1.4746712419E+06    6.6299521423E+05    6.6993559147E+05    0.0000000000E+00    0.0000000000E+00
mat02    8.6794757951E+04    4.2409744001E+02    1.4746547031E+06    6.6299505058E+05    6.6993610896E+05    0.0000000000E+00    0.0000000000E+00
mat02    8.9354621593E+04    4.2408958873E+02    1.4746383149E+06    6.6299488703E+05    6.6993663455E+05    0.0000000000E+00    0.0000000000E+00
mat02    9.1914934029E+04    4.2408173977E+02    1.4746218911E+06    6.6299472360E+05    6.6993715931E+05    0.0000000000E+00    0.0000000000E+00
mat02    9.4475293187E+04    4.2407389251E+02    1.4746055189E+06    6.6299456022E+05    6.6993768862E+05    0.0000000000E+00    0.0000000000E+00
mat02    9.7036116467E+04    4.2406604984E+02    1.4745891391E+06    6.6299439698E+05    6.6993821960E+05    0.0000000000E+00    0.0000000000E+00
mat02    9.9597250602E+04    4.2405820799E+02    1.4745727754E+06    6.6299423383E+05    6.6993875370E+05    0.0000000000E+00    0.0000000000E+00
mat02    1.0215895994E+05    4.2405036762E+02    1.4745564022E+06    6.6299407079E+05    6.6993928910E+05    0.0000000000E+00    0.0000000000E+00
mat02    1.0472134783E+05    4.2404252498E+02    1.4745400074E+06    6.6299390775E+05    6.6993982592E+05    0.0000000000E+00    0.0000000000E+00
mat02    1.0728412744E+05    4.2403468095E+02    1.4745236466E+06    6.6299374476E+05    6.6994036801E+05    0.0000000000E+00    0.0000000000E+00
mat02    1.0984740804E+05    4.2402684155E+02    1.4745073352E+06    6.6299358195E+05    6.6994091482E+05    0.0000000000E+00    0.0000000000E+00
mat02    1.1241118030E+05    4.2401899859E+02    1.4744921658E+06    6.6299341910E+05    6.6994144655E+05    0.0000000000E+00    0.0000000000E+00
mat02    1.1497524099E+05    4.2401115960E+02    1.4744769811E+06    6.6299325639E+05    6.6994197230E+05    0.0000000000E+00    0.0000000000E+00
mat02    1.1753973422E+05    4.2400331925E+02    1.4744623206E+06    6.6299309370E+05    6.6994249627E+05    0.0000000000E+00    0.0000000000E+00
mat02    1.2010453580E+05    4.2399547765E+02    1.4744477015E+06    6.6299293106E+05    6.6994301441E+05    0.0000000000E+00    0.0000000000E+00
mat02    1.2266911727E+05    4.2398763475E+02    1.4744331181E+06    6.6299276845E+05    6.6994352799E+05    0.0000000000E+00    0.0000000000E+00
mat02    1.2523432064E+05    4.2397979495E+02    1.4744187219E+06    6.6299260602E+05    6.6994404134E+05    0.0000000000E+00    0.0000000000E+00
mat02    1.2779988995E+05    4.2397195441E+02    1.4744043186E+06    6.6299244360E+05    6.6994455156E+05    0.0000000000E+00    0.0000000000E+00
mat02    1.3036559579E+05    4.2396411019E+02    1.4743899501E+06    6.6299228113E+05    6.6994505930E+05    0.0000000000E+00    0.0000000000E+00
mat02    1.3293203498E+05    4.2395626923E+02    1.4743754821E+06    6.6299211884E+05    6.6994555910E+05    0.0000000000E+00    0.0000000000E+00
mat02    1.3549896636E+05    4.2394842503E+02    1.4743611127E+06    6.6299195656E+05    6.6994605617E+05    0.0000000000E+00    0.0000000000E+00
mat02    1.3806630719E+05    4.2394057937E+02    1.4743467904E+06    6.6299179430E+05    6.6994655057E+05    0.0000000000E+00    0.0000000000E+00
mat02    1.4063412955E+05    4.2393273631E+02    1.4743324249E+06    6.6299163218E+05    6.6994704122E+05    0.0000000000E+00    0.0000000000E+00
mat02    1.4320260685E+05    4.2392488825E+02    1.4743180201E+06    6.6299146997E+05    6.6994752880E+05    0.0000000000E+00    0.0000000000E+00
mat02    1.4577159673E+05    4.2391704216E+02    1.4743036205E+06    6.6299130784E+05    6.6994800973E+05    0.0000000000E+00    0.0000000000E+00
mat02    1.4834083733E+05    4.2390919405E+02    1.4742893136E+06    6.6299114568E+05    6.6994849312E+05    0.0000000000E+00    0.0000000000E+00
mat02    1.5091023215E+05    4.2390134259E+02    1.4742755661E+06    6.6299098350E+05    6.6994897146E+05    0.0000000000E+00    0.0000000000E+00
mat02    1.5347991587E+05    4.2389349045E+02    1.4742622493E+06    6.6299082135E+05    6.6994944943E+05    0.0000000000E+00    0.0000000000E+00
mat02    1.5605035635E+05    4.2388563814E+02    1.4742488575E+06    6.6299065923E+05    6.6994992050E+05    0.0000000000E+00    0.0000000000E+00
mat02    1.5862123770E+05    4.2387778153E+02    1.4742354821E+06    6.6299049705E+05    6.6995038985E+05    0.0000000000E+00    0.0000000000E+00
mat02    1.6119264520E+05    4.2386992908E+02    1.4742225400E+06    6.6299033506E+05    6.6995085442E+05    0.0000000000E+00    0.0000000000E+00
mat02    1.6376429068E+05    4.2386207544E+02    1.4742097150E+06    6.6299017308E+05    6.6995131446E+05    0.0000000000E+00    0.0000000000E+00
mat02    1.6633604818E+05    4.2385422327E+02    1.4741968741E+06    6.6299001120E+05    6.6995176791E+05    0.0000000000E+00    0.0000000000E+00
mat02    1.6890794154E+05    4.2384637310E+02    1.4741840833E+06    6.6298984945E+05    6.6995221367E+05    0.0000000000E+00    0.0000000000E+00
mat02    1.7148013103E+05    4.2383852636E+02    1.4741716989E+06    6.6298968782E+05    6.6995265443E+05    0.0000000000E+00    0.0000000000E+00
mat02    1.7405280521E+05    4.2383067643E+02    1.4741600934E+06    6.6298952618E+05    6.6995309490E+05    0.0000000000E+00    0.0000000000E+00
mat02    1.7662548103E+05    4.2382282130E+02    1.4741487689E+06    6.6298936441E+05    6.6995353361E+05    0.0000000000E+00    0.0000000000E+00
mat02    1.7919871860E+05    4.2381496480E+02    1.4741374744E+06    6.6298920269E+05    6.6995396849E+05    0.0000000000E+00    0.0000000000E+00
mat02    1.8177199892E+05    4.2380710687E+02    1.4741265626E+06    6.6298904095E+05    6.6995440188E+05    0.0000000000E+00    0.0000000000E+00
mat02    1.8434568121E+05    4.2379925232E+02    1.4741156934E+06    6.6298887935E+05    6.6995483056E+05    0.0000000000E+00    0.0000000000E+00
mat02    1.8691934413E+05    4.2379139674E+02    1.4741054339E+06    6.6298871776E+05    6.6995525979E+05    0.0000000000E+00    0.0000000000E+00
mat02    1.8949352909E+05    4.2378354181E+02    1.4740959761E+06    6.6298855627E+05    6.6995568924E+05    0.0000000000E+00    0.0000000000E+00
mat02    1.9206806447E+05    4.2377568501E+02    1.4740866151E+06    6.6298839479E+05    6.6995611495E+05    0.0000000000E+00    0.0000000000E+00
mat02    1.9464309671E+05    4.2376782181E+02    1.4740776020E+06    6.6298823322E+05    6.6995653912E+05    0.0000000000E+00    0.0000000000E+00
mat02    1.9721839797E+05    4.2375995580E+02    1.4740686711E+06    6.6298807159E+05    6.6995696004E+05    0.0000000000E+00    0.0000000000E+00
mat02    1.9979410265E+05    4.2375209250E+02    1.4740601307E+06    6.6298791013E+05    6.6995738017E+05    0.0000000000E+00    0.0000000000E+00
mat02    2.0237016459E+05    4.2374422685E+02    1.4740516602E+06    6.6298774870E+05    6.6995779768E+05    0.0000000000E+00    0.0000000000E+00
mat02    2.0494635442E+05    4.2373635969E+02    1.4740437436E+06    6.6298758721E+05    6.6995821537E+05    0.0000000000E+00    0.0000000000E+00
