# Test data for lithosphere mask initial conditions.
# Global lithospheric model derived from the upper mantle tomographic Vsv
# model CAM2016Vsv. The lithospheric model was derived by converting the Vsv
# model to a temperature model using the Vs(T) relationship described in
# (Priestley & McKenzie, 2013), then examining the geotherm at each geographic
# point of the model and identifying the depth of the transition from the
# conducting to advecting geotherm. 
# Ho, T., K. Priestley, and E. Debayle (2016), A global horizontal shear velocity 
# model of the upper mantle from multimode Love wave measurements, Geophysical 
# Journal International, 207(1), 542?561.
#
# Only next line is parsed in format: [nx] [ny] [nz] because of keyword "POINTS:"
# POINTS: 180 90
# Columns: phi theta LAB depth (km)
0.017453	0.017453	101
0.05236	0.017453	101
0.087266	0.017453	101
0.12217	0.017453	101
0.15708	0.017453	101
0.19199	0.017453	100
0.22689	0.017453	100
0.2618	0.017453	100
0.29671	0.017453	100
0.33161	0.017453	100
0.36652	0.017453	100
0.40143	0.017453	100
0.43633	0.017453	100
0.47124	0.017453	100
0.50615	0.017453	100
0.54105	0.017453	100
0.57596	0.017453	100
0.61087	0.017453	100
0.64577	0.017453	100
0.68068	0.017453	100
0.71558	0.017453	100
0.75049	0.017453	100
0.7854	0.017453	100
0.8203	0.017453	100
0.85521	0.017453	100
0.89012	0.017453	100
0.92502	0.017453	100
0.95993	0.017453	100
0.99484	0.017453	100
1.0297	0.017453	100
1.0647	0.017453	101
1.0996	0.017453	101
1.1345	0.017453	101
1.1694	0.017453	101
1.2043	0.017453	101
1.2392	0.017453	101
1.2741	0.017453	101
1.309	0.017453	102
1.3439	0.017453	102
1.3788	0.017453	102
1.4137	0.017453	102
1.4486	0.017453	102
1.4835	0.017453	102
1.5184	0.017453	102
1.5533	0.017453	102
1.5882	0.017453	102
1.6232	0.017453	102
1.6581	0.017453	103
1.693	0.017453	103
1.7279	0.017453	103
1.7628	0.017453	103
1.7977	0.017453	103
1.8326	0.017453	103
1.8675	0.017453	103
1.9024	0.017453	103
1.9373	0.017453	103
1.9722	0.017453	103
2.0071	0.017453	103
2.042	0.017453	103
2.0769	0.017453	103
2.1118	0.017453	103
2.1468	0.017453	103
2.1817	0.017453	103
2.2166	0.017453	103
2.2515	0.017453	103
2.2864	0.017453	103
2.3213	0.017453	103
2.3562	0.017453	103
2.3911	0.017453	103
2.426	0.017453	103
2.4609	0.017453	103
2.4958	0.017453	103
2.5307	0.017453	103
2.5656	0.017453	103
2.6005	0.017453	103
2.6354	0.017453	103
2.6704	0.017453	103
2.7053	0.017453	103
